segment;pas;paire;succes;attendu
S028;480;alpha->epsilon;1;0.7789125863622709
S028;483;alpha->epsilon;1;0.7254842615012107
S028;521;alpha->epsilon;1;0.7378345498783455
S028;561;alpha->epsilon;1;0.8072066522944257
S028;566;alpha->epsilon;1;0.8072066522944257
S028;596;alpha->epsilon;1;0.7789125863622709
S028;600;alpha->epsilon;1;0.7789125863622709
S028;605;alpha->epsilon;1;0.8264908600539407
S028;610;alpha->epsilon;1;0.8264908600539407
S028;635;alpha->epsilon;1;0.8878390734532154
S028;653;alpha->epsilon;1;0.8878390734532154
S028;665;alpha->epsilon;1;0.7789125863622709
S028;692;alpha->epsilon;1;0.8072066522944257
S028;707;alpha->epsilon;1;0.883030303030303
S028;754;alpha->epsilon;1;0.7378345498783455
S028;788;alpha->epsilon;1;0.7254842615012107
S028;855;alpha->epsilon;1;0.7378345498783455
S028;934;alpha->epsilon;1;0.7378345498783455
S028;938;alpha->epsilon;1;0.8072066522944257
S028;956;alpha->epsilon;1;0.848316342292246
S028;1001;alpha->epsilon;0;0.7254842615012107
S028;1017;alpha->epsilon;0;0.7789125863622709
S028;1020;alpha->epsilon;0;0.7254842615012107
S028;1043;alpha->epsilon;1;0.7789125863622709
S028;1047;alpha->epsilon;1;0.883030303030303
S028;1070;alpha->epsilon;0;0.8264908600539407
S028;1072;alpha->epsilon;0;0.8264908600539407
S028;1075;alpha->epsilon;0;0.7789125863622709
S028;1079;alpha->epsilon;0;0.7789125863622709
S028;1124;alpha->epsilon;1;0.7254842615012107
S028;1173;alpha->epsilon;1;0.8264908600539407
S028;1188;alpha->epsilon;1;0.883030303030303
S028;1207;alpha->epsilon;1;0.8264908600539407
S028;1211;alpha->epsilon;1;0.8264908600539407
S028;1235;alpha->epsilon;1;0.8878390734532154
S028;1339;alpha->epsilon;1;0.7254842615012107
S028;1343;alpha->epsilon;1;0.7254842615012107
S028;1373;alpha->epsilon;1;0.848316342292246
S028;1400;alpha->epsilon;1;0.7789125863622709
S028;1402;alpha->epsilon;1;0.7789125863622709
S028;1406;alpha->epsilon;1;0.8264908600539407
S028;1408;alpha->epsilon;1;0.7789125863622709
S028;1412;alpha->epsilon;1;0.8264908600539407
S029;7;alpha->epsilon;0;0.7378345498783455
S029;54;alpha->epsilon;1;0.883030303030303
S029;133;alpha->epsilon;1;0.7254842615012107
S029;142;alpha->epsilon;1;0.7254842615012107
S029;144;alpha->epsilon;1;0.7789125863622709
S029;146;alpha->epsilon;1;0.7789125863622709
S029;148;alpha->epsilon;1;0.7789125863622709
S029;154;alpha->epsilon;1;0.8264908600539407
S029;156;alpha->epsilon;1;0.883030303030303
S029;189;alpha->epsilon;0;0.7378345498783455
S029;192;alpha->epsilon;0;0.7378345498783455
S029;217;alpha->epsilon;1;0.848316342292246
S029;248;alpha->epsilon;1;0.7254842615012107
S029;252;alpha->epsilon;1;0.7254842615012107
S029;277;alpha->epsilon;1;0.8072066522944257
S029;307;alpha->epsilon;1;0.8264908600539407
S029;320;alpha->epsilon;1;0.7789125863622709
S029;350;alpha->epsilon;1;0.8878390734532154
S029;353;alpha->epsilon;1;0.7378345498783455
S029;376;alpha->epsilon;1;0.8264908600539407
S029;410;alpha->epsilon;0;0.7789125863622709
S029;487;alpha->epsilon;0;0.7254842615012107
S029;514;alpha->epsilon;1;0.8264908600539407
S029;516;alpha->epsilon;1;0.883030303030303
S029;518;alpha->epsilon;1;0.8264908600539407
S029;523;alpha->epsilon;1;0.7789125863622709
S029;556;alpha->epsilon;1;0.8072066522944257
S029;558;alpha->epsilon;1;0.8072066522944257
S029;560;alpha->epsilon;1;0.8072066522944257
S029;592;alpha->epsilon;1;0.7254842615012107
S029;612;alpha->epsilon;1;0.883030303030303
S029;614;alpha->epsilon;1;0.8264908600539407
S029;629;alpha->epsilon;1;0.8264908600539407
S029;633;alpha->epsilon;1;0.8264908600539407
S029;637;alpha->epsilon;1;0.8264908600539407
S029;639;alpha->epsilon;1;0.883030303030303
S029;644;alpha->epsilon;1;0.8264908600539407
S029;665;alpha->epsilon;1;0.8072066522944257
S029;708;alpha->epsilon;1;0.7254842615012107
S029;801;alpha->epsilon;1;0.7254842615012107
S029;824;alpha->epsilon;1;0.8878390734532154
S029;853;alpha->epsilon;1;0.7254842615012107
S029;856;alpha->epsilon;1;0.7254842615012107
S029;861;alpha->epsilon;1;0.7254842615012107
S029;894;alpha->epsilon;1;0.7378345498783455
S029;896;alpha->epsilon;1;0.7378345498783455
S029;899;alpha->epsilon;1;0.7378345498783455
S029;901;alpha->epsilon;1;0.8072066522944257
S029;917;alpha->epsilon;0;0.883030303030303
S029;940;alpha->epsilon;1;0.7254842615012107
S029;945;alpha->epsilon;1;0.7254842615012107
S029;953;alpha->epsilon;1;0.7789125863622709
S029;960;alpha->epsilon;1;0.883030303030303
S029;972;alpha->epsilon;1;0.8878390734532154
S029;1008;alpha->epsilon;1;0.8878390734532154
S029;1026;alpha->epsilon;1;0.848316342292246
S029;1086;alpha->epsilon;1;0.7254842615012107
S029;1088;alpha->epsilon;1;0.7789125863622709
S029;1091;alpha->epsilon;1;0.7254842615012107
S029;1096;alpha->epsilon;1;0.7789125863622709
S029;1106;alpha->epsilon;1;0.8264908600539407
S029;1137;alpha->epsilon;1;0.8072066522944257
S029;1144;alpha->epsilon;1;0.8878390734532154
S029;1160;alpha->epsilon;1;0.883030303030303
S029;1182;alpha->epsilon;1;0.848316342292246
S029;1205;alpha->epsilon;1;0.8072066522944257
S029;1215;alpha->epsilon;1;0.8072066522944257
S029;1249;alpha->epsilon;1;0.8878390734532154
S029;1322;alpha->epsilon;1;0.8878390734532154
S029;1330;alpha->epsilon;1;0.883030303030303
S029;1360;alpha->epsilon;1;0.848316342292246
S029;1362;alpha->epsilon;1;0.848316342292246
S029;1371;alpha->epsilon;1;0.848316342292246
S029;1374;alpha->epsilon;1;0.8878390734532154
S029;1401;alpha->epsilon;1;0.8264908600539407
S029;1404;alpha->epsilon;1;0.883030303030303
S030;22;alpha->epsilon;1;0.7789125863622709
S030;29;alpha->epsilon;1;0.883030303030303
S030;60;alpha->epsilon;1;0.8878390734532154
S030;84;alpha->epsilon;1;0.8264908600539407
S030;93;alpha->epsilon;1;0.8264908600539407
S030;96;alpha->epsilon;1;0.7789125863622709
S030;115;alpha->epsilon;1;0.848316342292246
S030;143;alpha->epsilon;1;0.883030303030303
S030;191;alpha->epsilon;1;0.6683046683046683
S030;223;alpha->epsilon;1;0.8072066522944257
S030;225;alpha->epsilon;1;0.848316342292246
S030;230;alpha->epsilon;1;0.848316342292246
S030;232;alpha->epsilon;1;0.8072066522944257
S030;261;alpha->epsilon;1;0.7254842615012107
S030;297;alpha->epsilon;1;0.883030303030303
S030;303;alpha->epsilon;1;0.8264908600539407
S030;366;alpha->epsilon;1;0.883030303030303
S030;403;alpha->epsilon;0;0.7378345498783455
S030;408;alpha->epsilon;0;0.8072066522944257
S030;459;alpha->epsilon;1;0.8072066522944257
S030;479;alpha->epsilon;1;0.848316342292246
S030;496;alpha->epsilon;1;0.8264908600539407
S030;500;alpha->epsilon;1;0.8264908600539407
S030;502;alpha->epsilon;1;0.8264908600539407
S030;545;alpha->epsilon;1;0.7378345498783455
S030;551;alpha->epsilon;1;0.8072066522944257
S030;577;alpha->epsilon;1;0.8264908600539407
S030;613;alpha->epsilon;1;0.7378345498783455
S030;638;alpha->epsilon;1;0.8072066522944257
S030;682;alpha->epsilon;1;0.8878390734532154
S030;685;alpha->epsilon;1;0.848316342292246
S030;718;alpha->epsilon;1;0.8264908600539407
S030;726;alpha->epsilon;1;0.7254842615012107
S030;751;alpha->epsilon;1;0.848316342292246
S030;754;alpha->epsilon;1;0.8072066522944257
S030;756;alpha->epsilon;1;0.8072066522944257
S030;807;alpha->epsilon;1;0.7254842615012107
S030;811;alpha->epsilon;1;0.8264908600539407
S030;847;alpha->epsilon;0;0.8072066522944257
S030;852;alpha->epsilon;1;0.8072066522944257
S030;877;alpha->epsilon;1;0.848316342292246
S030;935;alpha->epsilon;1;0.7378345498783455
S030;942;alpha->epsilon;1;0.8072066522944257
S030;1021;alpha->epsilon;1;0.7254842615012107
S030;1039;alpha->epsilon;1;0.8264908600539407
S030;1063;alpha->epsilon;1;0.8878390734532154
S030;1131;alpha->epsilon;0;0.7254842615012107
S030;1142;alpha->epsilon;0;0.8264908600539407
S030;1151;alpha->epsilon;1;0.8264908600539407
S030;1172;alpha->epsilon;1;0.883030303030303
S030;1190;alpha->epsilon;1;0.8878390734532154
S030;1192;alpha->epsilon;1;0.848316342292246
S030;1195;alpha->epsilon;1;0.8878390734532154
S030;1223;alpha->epsilon;1;0.7789125863622709
S031;22;alpha->epsilon;1;0.7378345498783455
S031;44;alpha->epsilon;1;0.883030303030303
S031;77;alpha->epsilon;1;0.8072066522944257
S031;98;alpha->epsilon;1;0.7789125863622709
S031;126;alpha->epsilon;1;0.848316342292246
S031;214;alpha->epsilon;1;0.7254842615012107
S031;220;alpha->epsilon;1;0.7789125863622709
S031;228;alpha->epsilon;1;0.7789125863622709
S031;270;alpha->epsilon;1;0.883030303030303
S031;304;alpha->epsilon;1;0.8072066522944257
S031;320;alpha->epsilon;1;0.848316342292246
S031;352;alpha->epsilon;1;0.7789125863622709
S031;354;alpha->epsilon;1;0.883030303030303
S031;380;alpha->epsilon;0;0.7378345498783455
S031;410;alpha->epsilon;0;0.848316342292246
S031;414;alpha->epsilon;0;0.8072066522944257
S031;427;alpha->epsilon;0;0.848316342292246
S031;452;alpha->epsilon;1;0.7378345498783455
S031;456;alpha->epsilon;1;0.848316342292246
S031;499;alpha->epsilon;1;0.7254842615012107
S031;503;alpha->epsilon;1;0.7254842615012107
S031;550;alpha->epsilon;1;0.7378345498783455
S031;554;alpha->epsilon;1;0.8072066522944257
S031;567;alpha->epsilon;1;0.848316342292246
S031;600;alpha->epsilon;1;0.8878390734532154
S031;604;alpha->epsilon;1;0.848316342292246
S031;625;alpha->epsilon;1;0.8264908600539407
S031;662;alpha->epsilon;1;0.848316342292246
S031;679;alpha->epsilon;1;0.8072066522944257
S031;681;alpha->epsilon;1;0.848316342292246
S031;683;alpha->epsilon;1;0.848316342292246
S031;721;alpha->epsilon;0;0.7254842615012107
S031;754;alpha->epsilon;0;0.7254842615012107
S031;758;alpha->epsilon;1;0.7254842615012107
S031;763;alpha->epsilon;1;0.7789125863622709
S031;778;alpha->epsilon;1;0.883030303030303
S031;780;alpha->epsilon;1;0.8264908600539407
S031;803;alpha->epsilon;1;0.883030303030303
S031;816;alpha->epsilon;1;0.8264908600539407
S031;857;alpha->epsilon;0;0.7789125863622709
S031;886;alpha->epsilon;1;0.883030303030303
S031;909;alpha->epsilon;1;0.848316342292246
S031;912;alpha->epsilon;1;0.8072066522944257
S031;925;alpha->epsilon;1;0.7378345498783455
S031;930;alpha->epsilon;1;0.7378345498783455
S031;1005;alpha->epsilon;1;0.7378345498783455
S031;1047;alpha->epsilon;1;0.7254842615012107
S031;1061;alpha->epsilon;1;0.7789125863622709
S031;1066;alpha->epsilon;1;0.8264908600539407
S031;1068;alpha->epsilon;1;0.8264908600539407
S031;1093;alpha->epsilon;1;0.7378345498783455
S031;1113;alpha->epsilon;1;0.8878390734532154
S031;1127;alpha->epsilon;1;0.8264908600539407
S031;1131;alpha->epsilon;1;0.883030303030303
S031;1145;alpha->epsilon;0;0.8878390734532154
S031;1196;alpha->epsilon;1;0.8072066522944257
S031;1357;alpha->epsilon;0;0.7254842615012107
S031;1361;alpha->epsilon;0;0.7789125863622709
S031;1369;alpha->epsilon;1;0.7789125863622709
S031;1376;alpha->epsilon;1;0.8264908600539407
S031;1386;alpha->epsilon;1;0.883030303030303
S031;1392;alpha->epsilon;1;0.883030303030303
S032;34;alpha->epsilon;0;0.7254842615012107
S032;41;alpha->epsilon;0;0.7789125863622709
S032;75;alpha->epsilon;0;0.7254842615012107
S032;129;alpha->epsilon;1;0.8264908600539407
S032;184;alpha->epsilon;1;0.7254842615012107
S032;221;alpha->epsilon;1;0.8072066522944257
S032;230;alpha->epsilon;1;0.8072066522944257
S032;235;alpha->epsilon;1;0.8072066522944257
S032;237;alpha->epsilon;1;0.848316342292246
S032;240;alpha->epsilon;1;0.8072066522944257
S032;259;alpha->epsilon;1;0.8264908600539407
S032;261;alpha->epsilon;1;0.7789125863622709
S032;274;alpha->epsilon;1;0.8264908600539407
S032;281;alpha->epsilon;1;0.8264908600539407
S032;310;alpha->epsilon;0;0.7789125863622709
S032;315;alpha->epsilon;0;0.7789125863622709
S032;329;alpha->epsilon;1;0.8264908600539407
S032;342;alpha->epsilon;1;0.883030303030303
S032;370;alpha->epsilon;0;0.8072066522944257
S032;374;alpha->epsilon;0;0.8072066522944257
S032;378;alpha->epsilon;0;0.8072066522944257
S032;383;alpha->epsilon;0;0.7378345498783455
S032;407;alpha->epsilon;1;0.8072066522944257
S032;416;alpha->epsilon;1;0.7378345498783455
S032;423;alpha->epsilon;1;0.848316342292246
S032;433;alpha->epsilon;1;0.848316342292246
S032;450;alpha->epsilon;1;0.848316342292246
S032;452;alpha->epsilon;1;0.848316342292246
S032;481;alpha->epsilon;1;0.883030303030303
S032;495;alpha->epsilon;1;0.883030303030303
S032;499;alpha->epsilon;1;0.8264908600539407
S032;539;alpha->epsilon;0;0.8264908600539407
S032;559;alpha->epsilon;0;0.8264908600539407
S032;617;alpha->epsilon;0;0.7254842615012107
S032;632;alpha->epsilon;1;0.8264908600539407
S032;641;alpha->epsilon;1;0.7789125863622709
S032;672;alpha->epsilon;0;0.8072066522944257
S032;687;alpha->epsilon;1;0.8072066522944257
S032;692;alpha->epsilon;1;0.8878390734532154
S032;702;alpha->epsilon;1;0.848316342292246
S032;752;alpha->epsilon;1;0.848316342292246
S032;773;alpha->epsilon;1;0.8072066522944257
S032;776;alpha->epsilon;1;0.8878390734532154
S032;781;alpha->epsilon;1;0.848316342292246
S032;785;alpha->epsilon;1;0.8878390734532154
S032;789;alpha->epsilon;1;0.848316342292246
S032;792;alpha->epsilon;1;0.848316342292246
S032;832;alpha->epsilon;1;0.8264908600539407
S032;840;alpha->epsilon;1;0.7789125863622709
S032;843;alpha->epsilon;1;0.7789125863622709
S032;876;alpha->epsilon;1;0.8264908600539407
S032;881;alpha->epsilon;1;0.8264908600539407
S032;904;alpha->epsilon;0;0.848316342292246
S032;934;alpha->epsilon;0;0.7378345498783455
S032;964;alpha->epsilon;1;0.7378345498783455
S032;967;alpha->epsilon;1;0.7378345498783455
S032;969;alpha->epsilon;1;0.7378345498783455
S032;976;alpha->epsilon;1;0.7378345498783455
S032;983;alpha->epsilon;1;0.8072066522944257
S032;1024;alpha->epsilon;1;0.7789125863622709
S032;1030;alpha->epsilon;1;0.7254842615012107
S032;1046;alpha->epsilon;1;0.8264908600539407
S032;1083;alpha->epsilon;0;0.7254842615012107
S032;1092;alpha->epsilon;0;0.7254842615012107
S032;1095;alpha->epsilon;0;0.8264908600539407
S032;1126;alpha->epsilon;1;0.7254842615012107
S032;1143;alpha->epsilon;1;0.8264908600539407
S032;1249;alpha->epsilon;1;0.8072066522944257
S032;1320;alpha->epsilon;1;0.848316342292246
S032;1368;alpha->epsilon;1;0.6683046683046683
S032;1371;alpha->epsilon;1;0.7254842615012107
S032;1387;alpha->epsilon;1;0.8264908600539407
S032;1395;alpha->epsilon;1;0.848316342292246
S032;1412;alpha->epsilon;1;0.8878390734532154
S033;5;alpha->epsilon;1;0.848316342292246
S033;28;alpha->epsilon;1;0.8878390734532154
S033;46;alpha->epsilon;1;0.8878390734532154
S033;85;alpha->epsilon;1;0.7254842615012107
S033;111;alpha->epsilon;0;0.7378345498783455
S033;117;alpha->epsilon;0;0.7378345498783455
S033;127;alpha->epsilon;0;0.8878390734532154
S033;167;alpha->epsilon;1;0.7378345498783455
S033;169;alpha->epsilon;1;0.7378345498783455
S033;171;alpha->epsilon;1;0.848316342292246
S033;215;alpha->epsilon;1;0.7789125863622709
S033;227;alpha->epsilon;0;0.7789125863622709
S033;261;alpha->epsilon;1;0.7254842615012107
S033;288;alpha->epsilon;0;0.8878390734532154
S033;318;alpha->epsilon;0;0.8072066522944257
S033;321;alpha->epsilon;0;0.8072066522944257
S033;355;alpha->epsilon;0;0.7378345498783455
S033;359;alpha->epsilon;0;0.8072066522944257
S033;369;alpha->epsilon;0;0.7378345498783455
S033;408;alpha->epsilon;0;0.7378345498783455
S033;411;alpha->epsilon;0;0.7378345498783455
S033;448;alpha->epsilon;1;0.7378345498783455
S033;454;alpha->epsilon;1;0.7378345498783455
S033;464;alpha->epsilon;1;0.7378345498783455
S033;466;alpha->epsilon;1;0.8072066522944257
S033;520;alpha->epsilon;1;0.7254842615012107
S033;522;alpha->epsilon;1;0.7254842615012107
S033;585;alpha->epsilon;1;0.7254842615012107
S033;628;alpha->epsilon;1;0.7789125863622709
S033;660;alpha->epsilon;1;0.7254842615012107
S033;671;alpha->epsilon;1;0.7789125863622709
S033;695;alpha->epsilon;1;0.7378345498783455
S033;700;alpha->epsilon;1;0.6817095038852361
S033;702;alpha->epsilon;1;0.7378345498783455
S033;714;alpha->epsilon;1;0.8072066522944257
S033;717;alpha->epsilon;1;0.848316342292246
S033;758;alpha->epsilon;1;0.7254842615012107
S033;858;alpha->epsilon;1;0.883030303030303
S033;898;alpha->epsilon;1;0.883030303030303
S033;938;alpha->epsilon;1;0.8072066522944257
S033;955;alpha->epsilon;1;0.7378345498783455
S033;972;alpha->epsilon;1;0.8878390734532154
S033;1005;alpha->epsilon;0;0.7378345498783455
S033;1048;alpha->epsilon;0;0.8072066522944257
S033;1102;alpha->epsilon;1;0.7378345498783455
S033;1148;alpha->epsilon;1;0.8072066522944257
S033;1156;alpha->epsilon;1;0.7378345498783455
S033;1228;alpha->epsilon;1;0.8264908600539407
S033;1327;alpha->epsilon;0;0.8072066522944257
S033;1346;alpha->epsilon;0;0.7378345498783455
S033;1348;alpha->epsilon;0;0.7378345498783455
S033;1395;alpha->epsilon;1;0.7378345498783455
S033;1402;alpha->epsilon;1;0.7378345498783455
S033;1404;alpha->epsilon;1;0.7378345498783455
S033;1407;alpha->epsilon;1;0.7378345498783455
S034;58;alpha->epsilon;1;0.7254842615012107
S034;74;alpha->epsilon;1;0.8878390734532154
S034;89;alpha->epsilon;0;0.7378345498783455
S034;117;alpha->epsilon;1;0.848316342292246
S034;121;alpha->epsilon;1;0.848316342292246
S034;130;alpha->epsilon;1;0.8878390734532154
S034;225;alpha->epsilon;1;0.7254842615012107
S034;314;alpha->epsilon;1;0.7254842615012107
S034;323;alpha->epsilon;1;0.7254842615012107
S034;327;alpha->epsilon;1;0.8264908600539407
S034;360;alpha->epsilon;1;0.7789125863622709
S034;381;alpha->epsilon;1;0.883030303030303
S034;416;alpha->epsilon;1;0.848316342292246
S034;447;alpha->epsilon;1;0.7378345498783455
S034;468;alpha->epsilon;1;0.883030303030303
S034;471;alpha->epsilon;1;0.883030303030303
S034;528;alpha->epsilon;1;0.7378345498783455
S034;569;alpha->epsilon;1;0.8072066522944257
S034;577;alpha->epsilon;1;0.848316342292246
S034;601;alpha->epsilon;1;0.883030303030303
S034;654;alpha->epsilon;1;0.7378345498783455
S034;673;alpha->epsilon;1;0.848316342292246
S034;678;alpha->epsilon;1;0.8878390734532154
S034;698;alpha->epsilon;1;0.8264908600539407
S034;703;alpha->epsilon;1;0.883030303030303
S034;712;alpha->epsilon;1;0.8264908600539407
S034;724;alpha->epsilon;1;0.883030303030303
S034;758;alpha->epsilon;1;0.883030303030303
S034;792;alpha->epsilon;1;0.8264908600539407
S034;814;alpha->epsilon;0;0.848316342292246
S034;847;alpha->epsilon;1;0.848316342292246
S034;870;alpha->epsilon;1;0.883030303030303
S034;919;alpha->epsilon;1;0.8264908600539407
S034;926;alpha->epsilon;1;0.7789125863622709
S034;993;alpha->epsilon;1;0.7378345498783455
S034;1019;alpha->epsilon;0;0.7789125863622709
S034;1044;alpha->epsilon;1;0.8264908600539407
S034;1056;alpha->epsilon;1;0.883030303030303
S034;1060;alpha->epsilon;1;0.7789125863622709
S034;1063;alpha->epsilon;1;0.7789125863622709
S034;1071;alpha->epsilon;1;0.7789125863622709
S034;1081;alpha->epsilon;1;0.883030303030303
S034;1143;alpha->epsilon;1;0.8264908600539407
S034;1182;alpha->epsilon;1;0.6817095038852361
S034;1184;alpha->epsilon;1;0.7378345498783455
S034;1189;alpha->epsilon;1;0.7378345498783455
S034;1320;alpha->epsilon;1;0.7254842615012107
S034;1326;alpha->epsilon;1;0.7254842615012107
S034;1377;alpha->epsilon;1;0.8072066522944257
S034;1388;alpha->epsilon;1;0.848316342292246
S035;23;alpha->epsilon;0;0.7789125863622709
S035;52;alpha->epsilon;1;0.7254842615012107
S035;55;alpha->epsilon;1;0.7254842615012107
S035;58;alpha->epsilon;1;0.7254842615012107
S035;116;alpha->epsilon;1;0.7254842615012107
S035;124;alpha->epsilon;1;0.7254842615012107
S035;205;alpha->epsilon;1;0.7254842615012107
S035;208;alpha->epsilon;1;0.7789125863622709
S035;229;alpha->epsilon;1;0.848316342292246
S035;232;alpha->epsilon;1;0.848316342292246
S035;285;alpha->epsilon;1;0.7378345498783455
S035;298;alpha->epsilon;0;0.848316342292246
S035;322;alpha->epsilon;1;0.8072066522944257
S035;326;alpha->epsilon;1;0.8878390734532154
S035;336;alpha->epsilon;1;0.8878390734532154
S035;364;alpha->epsilon;1;0.883030303030303
S035;390;alpha->epsilon;1;0.7378345498783455
S035;392;alpha->epsilon;1;0.8072066522944257
S035;417;alpha->epsilon;0;0.7254842615012107
S035;429;alpha->epsilon;0;0.7789125863622709
S035;435;alpha->epsilon;0;0.8264908600539407
S035;437;alpha->epsilon;0;0.7789125863622709
S035;439;alpha->epsilon;0;0.883030303030303
S035;468;alpha->epsilon;0;0.7789125863622709
S035;478;alpha->epsilon;0;0.7254842615012107
S035;499;alpha->epsilon;0;0.7254842615012107
S035;520;alpha->epsilon;1;0.7254842615012107
S035;526;alpha->epsilon;1;0.7789125863622709
S035;535;alpha->epsilon;1;0.883030303030303
