segment;pas;appel;succes;attendu
S040;1078;F11->gamma;1;0.5948795180722891
S040;1091;F11->gamma;1;0.38310454065469907
S040;1118;F11->gamma;1;0.7818471337579618
S040;1165;F11->gamma;0;0.1471898197242842
S040;1210;F11->gamma;1;0.7661406025824964
S041;38;F11->gamma;0;0.3751387347391787
S041;119;F11->gamma;1;0.5393630573248408
S041;130;F11->gamma;1;0.759493670886076
S041;154;F11->gamma;1;0.6009070294784581
S041;218;F11->gamma;1;0.5744970092441545
S041;235;F11->gamma;1;0.5744970092441545
S041;294;F11->gamma;0;0.23971820258948973
S041;377;F11->gamma;0;0.23971820258948973
S041;426;F11->gamma;0;0.38310454065469907
S041;456;F11->gamma;0;0.5744970092441545
S041;480;F11->gamma;1;0.5744970092441545
S041;501;F11->gamma;1;0.7661406025824964
S041;506;F11->gamma;1;0.7392592592592593
S041;522;F11->gamma;0;0.26859504132231404
S041;542;F11->gamma;0;0.23753382296095865
S041;556;F11->gamma;0;0.3536890370987912
S041;559;F11->gamma;0;0.3536890370987912
S041;624;F11->gamma;0;0.5393630573248408
S041;627;F11->gamma;0;0.5393630573248408
S041;629;F11->gamma;0;0.759493670886076
S041;723;F11->gamma;0;0.3536890370987912
S041;725;F11->gamma;0;0.5393630573248408
S041;775;F11->gamma;1;0.8652019002375297
S041;887;F11->gamma;0;0.23971820258948973
S041;896;F11->gamma;0;0.38310454065469907
S041;899;F11->gamma;0;0.38310454065469907
S041;901;F11->gamma;0;0.38310454065469907
S041;931;F11->gamma;0;0.38310454065469907
S041;933;F11->gamma;0;0.38310454065469907
S041;983;F11->gamma;1;0.23971820258948973
S041;1035;F11->gamma;0;0.7818471337579618
S041;1074;F11->gamma;1;0.7818471337579618
S041;1101;F11->gamma;0;0.23971820258948973
S041;1104;F11->gamma;0;0.23971820258948973
S041;1218;F11->gamma;0;0.38310454065469907
S041;1345;F11->gamma;0;0.23971820258948973
S041;1366;F11->gamma;0;0.1471898197242842
S041;1374;F11->gamma;0;0.1471898197242842
S041;1405;F11->gamma;0;0.5744970092441545
S042;7;F11->gamma;0;0.30523255813953487
S042;51;F11->gamma;1;0.23971820258948973
S042;56;F11->gamma;1;0.38310454065469907
S042;89;F11->gamma;0;0.23971820258948973
S042;140;F11->gamma;1;0.23971820258948973
S042;194;F11->gamma;0;0.3536890370987912
S042;247;F11->gamma;1;0.5990675990675991
S042;304;F11->gamma;0;0.1547768043387568
S042;323;F11->gamma;0;0.1547768043387568
S042;349;F11->gamma;0;0.1547768043387568
S042;412;F11->gamma;0;0.3536890370987912
S042;438;F11->gamma;0;0.23753382296095865
S042;440;F11->gamma;0;0.3536890370987912
S042;525;F11->gamma;0;0.1471898197242842
S042;545;F11->gamma;0;0.38310454065469907
S042;581;F11->gamma;0;0.38310454065469907
S042;600;F11->gamma;1;0.5744970092441545
S042;633;F11->gamma;0;0.27381905524419536
S042;644;F11->gamma;0;0.23971820258948973
S042;662;F11->gamma;0;0.1471898197242842
S042;679;F11->gamma;0;0.23971820258948973
S042;703;F11->gamma;0;0.5744970092441545
S042;801;F11->gamma;1;0.5106382978723404
S042;820;F11->gamma;1;0.3018867924528302
S042;831;F11->gamma;0;0.5540540540540541
S042;836;F11->gamma;0;0.5905044510385756
S042;862;F11->gamma;1;0.1547768043387568
S042;895;F11->gamma;1;0.6009070294784581
S042;903;F11->gamma;1;0.38310454065469907
S042;905;F11->gamma;1;0.5744970092441545
S042;1024;F11->gamma;1;0.6009070294784581
S042;1054;F11->gamma;0;0.26548672566371684
S042;1059;F11->gamma;0;0.26859504132231404
S042;1094;F11->gamma;0;0.1547768043387568
S042;1138;F11->gamma;1;0.759493670886076
S042;1143;F11->gamma;1;0.759493670886076
S042;1160;F11->gamma;1;0.3536890370987912
S042;1163;F11->gamma;1;0.5393630573248408
S042;1215;F11->gamma;1;0.8301245753114382
S042;1223;F11->gamma;1;0.7818471337579618
S042;1232;F11->gamma;1;0.7818471337579618
S042;1387;F11->gamma;1;0.4715969989281886
S043;34;F11->gamma;0;0.1471898197242842
S043;36;F11->gamma;0;0.1471898197242842
S043;82;F11->gamma;0;0.23971820258948973
S043;175;F11->gamma;0;0.1471898197242842
S043;190;F11->gamma;0;0.23971820258948973
S043;226;F11->gamma;0;0.7392592592592593
S043;279;F11->gamma;1;0.3536890370987912
S043;293;F11->gamma;1;0.5393630573248408
S043;354;F11->gamma;0;0.23753382296095865
S043;362;F11->gamma;0;0.23753382296095865
S043;397;F11->gamma;1;0.759493670886076
S043;445;F11->gamma;0;0.38310454065469907
S043;456;F11->gamma;0;0.23971820258948973
S043;488;F11->gamma;1;0.38310454065469907
S043;535;F11->gamma;1;0.5764192139737991
S043;550;F11->gamma;0;0.4155405405405405
S043;563;F11->gamma;0;0.1471898197242842
S043;594;F11->gamma;0;0.5744970092441545
S043;597;F11->gamma;0;0.38310454065469907
S043;608;F11->gamma;0;0.38310454065469907
S043;644;F11->gamma;1;0.8652019002375297
S043;679;F11->gamma;1;0.3536890370987912
S043;720;F11->gamma;1;0.7661406025824964
S043;747;F11->gamma;1;0.6816143497757847
S043;802;F11->gamma;1;0.8301245753114382
S043;878;F11->gamma;1;0.5550660792951542
S043;893;F11->gamma;1;0.5905044510385756
S043;918;F11->gamma;1;0.7661406025824964
S043;920;F11->gamma;1;0.8652019002375297
S043;945;F11->gamma;1;0.3536890370987912
S043;948;F11->gamma;1;0.23753382296095865
S043;953;F11->gamma;1;0.3536890370987912
S043;962;F11->gamma;1;0.8067456700091158
S043;980;F11->gamma;1;0.5470249520153551
S043;1021;F11->gamma;0;0.23753382296095865
S043;1023;F11->gamma;0;0.1547768043387568
S043;1130;F11->gamma;0;0.1471898197242842
S043;1167;F11->gamma;1;0.38310454065469907
S043;1169;F11->gamma;1;0.38310454065469907
S043;1189;F11->gamma;1;0.7661406025824964
S043;1191;F11->gamma;1;0.8652019002375297
S043;1204;F11->gamma;0;0.6926406926406926
S043;1360;F11->gamma;0;0.23753382296095865
S043;1394;F11->gamma;0;0.7818471337579618
S043;1412;F11->gamma;0;0.23971820258948973
S044;16;F11->gamma;0;0.27381905524419536
S044;25;F11->gamma;0;0.1471898197242842
S044;33;F11->gamma;0;0.1471898197242842
S044;51;F11->gamma;0;0.38310454065469907
S044;67;F11->gamma;1;0.38310454065469907
S044;97;F11->gamma;0;0.7661406025824964
S044;119;F11->gamma;0;0.1547768043387568
S044;134;F11->gamma;0;0.23753382296095865
S044;158;F11->gamma;0;0.23753382296095865
S044;256;F11->gamma;0;0.1547768043387568
S044;306;F11->gamma;1;0.5393630573248408
S044;308;F11->gamma;1;0.5393630573248408
S044;392;F11->gamma;0;0.23753382296095865
S044;395;F11->gamma;0;0.23753382296095865
S044;421;F11->gamma;0;0.5393630573248408
S044;423;F11->gamma;0;0.759493670886076
S044;485;F11->gamma;0;0.1547768043387568
S044;583;F11->gamma;0;0.38310454065469907
S044;588;F11->gamma;0;0.5744970092441545
S044;610;F11->gamma;0;0.23971820258948973
S044;632;F11->gamma;0;0.23971820258948973
S044;740;F11->gamma;1;0.8652019002375297
S044;745;F11->gamma;1;0.4563106796116505
S044;799;F11->gamma;1;0.5744970092441545
S044;863;F11->gamma;1;0.23753382296095865
S044;935;F11->gamma;0;0.1547768043387568
S044;952;F11->gamma;0;0.3536890370987912
S044;1088;F11->gamma;0;0.3536890370987912
S044;1113;F11->gamma;0;0.23753382296095865
S044;1331;F11->gamma;0;0.27381905524419536
S044;1343;F11->gamma;0;0.1471898197242842
S044;1350;F11->gamma;0;0.1471898197242842
S044;1374;F11->gamma;1;0.5744970092441545
S044;1379;F11->gamma;1;0.8301245753114382
S044;1389;F11->gamma;0;0.7407407407407407
S045;29;F11->gamma;0;0.1547768043387568
S045;31;F11->gamma;0;0.1547768043387568
S045;104;F11->gamma;0;0.3536890370987912
S045;107;F11->gamma;0;0.23753382296095865
S045;136;F11->gamma;0;0.3536890370987912
S045;157;F11->gamma;1;0.759493670886076
S045;182;F11->gamma;1;0.7371134020618557
S045;200;F11->gamma;0;0.27381905524419536
S045;260;F11->gamma;1;0.38310454065469907
S045;262;F11->gamma;1;0.38310454065469907
S045;291;F11->gamma;1;0.7906976744186046
S045;328;F11->gamma;1;0.23753382296095865
S045;330;F11->gamma;1;0.1547768043387568
S045;343;F11->gamma;1;0.3536890370987912
S045;349;F11->gamma;0;0.8652019002375297
S045;362;F11->gamma;0;0.27381905524419536
S045;414;F11->gamma;0;0.38310454065469907
S045;416;F11->gamma;0;0.38310454065469907
S045;428;F11->gamma;0;0.5744970092441545
S045;499;F11->gamma;0;0.23971820258948973
S045;529;F11->gamma;0;0.5744970092441545
S045;564;F11->gamma;0;0.1471898197242842
S045;608;F11->gamma;1;0.23971820258948973
S045;673;F11->gamma;1;0.5393630573248408
S045;698;F11->gamma;0;0.1471898197242842
S045;730;F11->gamma;0;0.1471898197242842
S045;799;F11->gamma;0;0.38310454065469907
S045;839;F11->gamma;0;0.5744970092441545
S045;879;F11->gamma;1;0.8652019002375297
S045;881;F11->gamma;1;0.7661406025824964
S045;953;F11->gamma;0;0.3552465233881163
S045;1004;F11->gamma;0;0.5990675990675991
S045;1025;F11->gamma;0;0.23753382296095865
S045;1113;F11->gamma;1;0.3536890370987912
S045;1124;F11->gamma;0;0.5151515151515151
S045;1154;F11->gamma;1;0.5393630573248408
S045;1177;F11->gamma;1;0.7661406025824964
S046;11;F11->gamma;1;0.7371134020618557
S046;22;F11->gamma;0;0.3552465233881163
S046;69;F11->gamma;0;0.1471898197242842
S046;103;F11->gamma;1;0.5744970092441545
S046;130;F11->gamma;0;0.5764192139737991
S046;170;F11->gamma;0;0.3536890370987912
S046;172;F11->gamma;0;0.3536890370987912
S046;205;F11->gamma;1;0.3536890370987912
S046;228;F11->gamma;0;0.7858376511226253
S046;233;F11->gamma;0;0.6009070294784581
S046;304;F11->gamma;1;0.7392592592592593
S046;316;F11->gamma;1;0.23753382296095865
S046;319;F11->gamma;1;0.759493670886076
S046;334;F11->gamma;1;0.6009070294784581
S046;343;F11->gamma;1;0.7818471337579618
S046;348;F11->gamma;1;0.6949685534591195
S046;359;F11->gamma;1;0.8257575757575758
S046;403;F11->gamma;0;0.8257575757575758
S046;447;F11->gamma;0;0.6949685534591195
S046;537;F11->gamma;0;0.23753382296095865
S046;571;F11->gamma;0;0.3536890370987912
S046;573;F11->gamma;0;0.5393630573248408
S046;587;F11->gamma;0;0.23753382296095865
S046;601;F11->gamma;1;0.5393630573248408
S046;622;F11->gamma;1;0.7661406025824964
S046;666;F11->gamma;0;0.1471898197242842
S046;680;F11->gamma;0;0.23971820258948973
S046;714;F11->gamma;0;0.5905044510385756
S046;728;F11->gamma;0;0.23753382296095865
S046;751;F11->gamma;0;0.1547768043387568
S046;754;F11->gamma;0;0.1547768043387568
S046;756;F11->gamma;0;0.1547768043387568
S046;759;F11->gamma;0;0.1547768043387568
S046;767;F11->gamma;0;0.1547768043387568
S046;777;F11->gamma;0;0.3536890370987912
S046;823;F11->gamma;1;0.7435508345978755
S046;829;F11->gamma;0;0.5106382978723404
S046;947;F11->gamma;0;0.5744970092441545
S046;961;F11->gamma;0;0.23971820258948973
S046;997;F11->gamma;1;0.38310454065469907
S046;1010;F11->gamma;1;0.6949685534591195
S046;1049;F11->gamma;0;0.1547768043387568
S046;1054;F11->gamma;0;0.1547768043387568
S046;1095;F11->gamma;0;0.3536890370987912
S046;1147;F11->gamma;1;0.23753382296095865
S046;1176;F11->gamma;0;0.38310454065469907
S046;1325;F11->gamma;1;0.7435508345978755
S046;1334;F11->gamma;1;0.7858376511226253
S046;1393;F11->gamma;1;0.5393630573248408
S046;1395;F11->gamma;0;0.6816143497757847
S047;15;F11->gamma;0;0.4377224199288256
S047;83;F11->gamma;0;0.5905044510385756
S047;246;F11->gamma;0;0.23753382296095865
S047;249;F11->gamma;0;0.23753382296095865
S047;265;F11->gamma;1;0.3536890370987912
S047;279;F11->gamma;1;0.3536890370987912
S047;336;F11->gamma;1;0.4316109422492401
S047;353;F11->gamma;1;0.27381905524419536
S047;358;F11->gamma;1;0.3552465233881163
S047;387;F11->gamma;0;0.27381905524419536
S047;392;F11->gamma;0;0.23971820258948973
S047;423;F11->gamma;0;0.23971820258948973
S047;463;F11->gamma;1;0.5470249520153551
S047;492;F11->gamma;1;0.3751387347391787
S047;554;F11->gamma;1;0.5393630573248408
S047;556;F11->gamma;1;0.5393630573248408
S047;567;F11->gamma;1;0.5393630573248408
S047;570;F11->gamma;1;0.5393630573248408
S047;699;F11->gamma;1;0.23753382296095865
S047;752;F11->gamma;1;0.6949685534591195
S047;762;F11->gamma;1;0.7468619246861925
S047;764;F11->gamma;1;0.7435508345978755
S047;810;F11->gamma;1;0.26859504132231404
S047;815;F11->gamma;1;0.3018867924528302
S047;878;F11->gamma;0;0.3751387347391787
S047;885;F11->gamma;0;0.26859504132231404
S047;904;F11->gamma;0;0.23753382296095865
S047;940;F11->gamma;0;0.3536890370987912
S047;980;F11->gamma;1;0.8652019002375297
S047;1001;F11->gamma;1;0.6949685534591195
S047;1003;F11->gamma;1;0.7906976744186046
S047;1031;F11->gamma;1;0.7858376511226253
S047;1033;F11->gamma;1;0.6009070294784581
S047;1113;F11->gamma;0;0.5393630573248408
S047;1153;F11->gamma;1;0.5393630573248408
S047;1181;F11->gamma;1;0.6816143497757847
S047;1183;F11->gamma;0;0.6870748299319728
S047;1202;F11->gamma;0;0.1547768043387568
S047;1249;F11->gamma;0;0.23753382296095865
S047;1373;F11->gamma;1;0.5393630573248408
S047;1401;F11->gamma;0;0.7371134020618557
S048;43;F11->gamma;1;0.23971820258948973
S048;83;F11->gamma;1;0.7468619246861925
S048;111;F11->gamma;0;0.23971820258948973
S048;114;F11->gamma;0;0.23971820258948973
S048;167;F11->gamma;1;0.5744970092441545
S048;191;F11->gamma;1;0.8257575757575758
S048;197;F11->gamma;1;0.5990675990675991
S048;227;F11->gamma;1;0.5744970092441545
S048;232;F11->gamma;1;0.5744970092441545
S048;262;F11->gamma;0;0.23753382296095865
S048;284;F11->gamma;0;0.1547768043387568
S048;298;F11->gamma;0;0.3536890370987912
S048;341;F11->gamma;0;0.3536890370987912
S048;393;F11->gamma;1;0.5990675990675991
S048;396;F11->gamma;0;0.8652019002375297
S048;407;F11->gamma;0;0.6009070294784581
S048;410;F11->gamma;0;0.3552465233881163
S048;438;F11->gamma;0;0.23971820258948973
S048;448;F11->gamma;0;0.1471898197242842
S048;450;F11->gamma;0;0.1471898197242842
S048;458;F11->gamma;0;0.1471898197242842
S048;549;F11->gamma;0;0.5990675990675991
S048;554;F11->gamma;1;0.5764192139737991
S048;567;F11->gamma;1;0.3536890370987912
S048;578;F11->gamma;1;0.759493670886076
S048;583;F11->gamma;0;0.8031189083820662
S048;770;F11->gamma;0;0.1471898197242842
S048;812;F11->gamma;0;0.23971820258948973
S048;828;F11->gamma;0;0.38310454065469907
S048;858;F11->gamma;0;0.38310454065469907
S048;864;F11->gamma;0;0.23971820258948973
S048;873;F11->gamma;0;0.23971820258948973
S048;952;F11->gamma;0;0.38310454065469907
S048;958;F11->gamma;0;0.38310454065469907
S048;1058;F11->gamma;1;0.23753382296095865
S048;1113;F11->gamma;1;0.1547768043387568
S048;1154;F11->gamma;0;0.1471898197242842
S048;1187;F11->gamma;0;0.38310454065469907
S048;1254;F11->gamma;0;0.1471898197242842
S048;1256;F11->gamma;0;0.23971820258948973
S048;1373;F11->gamma;1;0.8301245753114382
S048;1378;F11->gamma;1;0.8301245753114382
S048;1391;F11->gamma;1;0.8067456700091158
S049;13;F11->gamma;1;0.3751387347391787
S049;55;F11->gamma;0;0.1547768043387568
S049;86;F11->gamma;0;0.3536890370987912
S049;88;F11->gamma;0;0.3536890370987912
S049;119;F11->gamma;0;0.23753382296095865
S049;181;F11->gamma;1;0.8652019002375297
S049;183;F11->gamma;1;0.8031189083820662
S049;203;F11->gamma;0;0.6949685534591195
S049;237;F11->gamma;0;0.1471898197242842
S049;246;F11->gamma;1;0.38310454065469907
S049;339;F11->gamma;1;0.1547768043387568
S049;345;F11->gamma;1;0.23753382296095865
S049;396;F11->gamma;0;0.23971820258948973
S049;475;F11->gamma;1;0.8257575757575758
S049;513;F11->gamma;1;0.7435508345978755
S049;542;F11->gamma;1;0.7392592592592593
S049;580;F11->gamma;0;0.3751387347391787
S049;583;F11->gamma;1;0.759493670886076
S049;585;F11->gamma;1;0.5393630573248408
S049;619;F11->gamma;1;0.5948795180722891
S049;683;F11->gamma;1;0.5393630573248408
S049;695;F11->gamma;0;0.7371134020618557
S049;723;F11->gamma;0;0.1547768043387568
S049;756;F11->gamma;1;0.23753382296095865
S049;767;F11->gamma;1;0.759493670886076
S049;783;F11->gamma;0;0.4377224199288256
S049;798;F11->gamma;0;0.5744970092441545
S049;820;F11->gamma;0;0.23971820258948973
S049;822;F11->gamma;0;0.1471898197242842
S049;878;F11->gamma;0;0.1471898197242842
S049;909;F11->gamma;0;0.1471898197242842
S049;1004;F11->gamma;0;0.3536890370987912
S049;1049;F11->gamma;1;0.8652019002375297
S049;1085;F11->gamma;1;0.1471898197242842
S049;1143;F11->gamma;0;0.38310454065469907
S049;1158;F11->gamma;0;0.1471898197242842
S049;1203;F11->gamma;1;0.38310454065469907
S049;1205;F11->gamma;1;0.5744970092441545
S049;1335;F11->gamma;1;0.5393630573248408
S049;1372;F11->gamma;0;0.5106382978723404
S050;68;F11->gamma;1;0.3536890370987912
S050;83;F11->gamma;0;0.3552465233881163
S050;85;F11->gamma;0;0.3552465233881163
S050;105;F11->gamma;1;0.38310454065469907
S050;116;F11->gamma;1;0.38310454065469907
S050;140;F11->gamma;0;0.8257575757575758
S050;158;F11->gamma;0;0.5744970092441545
S050;247;F11->gamma;0;0.5744970092441545
S050;287;F11->gamma;1;0.38310454065469907
S050;354;F11->gamma;0;0.27381905524419536
S050;373;F11->gamma;0;0.38310454065469907
S050;381;F11->gamma;0;0.23971820258948973
S050;414;F11->gamma;0;0.23971820258948973
S050;424;F11->gamma;0;0.23971820258948973
S050;429;F11->gamma;0;0.5744970092441545
S050;434;F11->gamma;0;0.5744970092441545
S050;480;F11->gamma;1;0.5744970092441545
S050;500;F11->gamma;0;0.27381905524419536
S050;534;F11->gamma;0;0.23971820258948973
S050;631;F11->gamma;0;0.7818471337579618
S050;678;F11->gamma;0;0.1471898197242842
S050;683;F11->gamma;0;0.1471898197242842
S050;750;F11->gamma;0;0.26859504132231404
S050;795;F11->gamma;1;0.759493670886076
S050;797;F11->gamma;1;0.5393630573248408
S050;808;F11->gamma;1;0.759493670886076
S050;814;F11->gamma;1;0.23753382296095865
S050;816;F11->gamma;1;0.759493670886076
S050;845;F11->gamma;0;0.5106382978723404
S050;847;F11->gamma;0;0.7818471337579618
S050;852;F11->gamma;1;0.4377224199288256
S050;895;F11->gamma;1;0.8067456700091158
S050;897;F11->gamma;0;0.6949685534591195
S050;906;F11->gamma;0;0.4377224199288256
S050;912;F11->gamma;0;0.4377224199288256
S050;969;F11->gamma;0;0.38310454065469907
S050;978;F11->gamma;0;0.23971820258948973
S050;1016;F11->gamma;1;0.1471898197242842
S050;1024;F11->gamma;1;0.23971820258948973
S050;1048;F11->gamma;1;0.6949685534591195
S050;1144;F11->gamma;1;0.8067456700091158
S001;8;F20->beta;0;0.5197934595524957
S001;47;F20->beta;1;0.444060773480663
S001;67;F20->beta;1;0.8425141242937854
S001;100;F20->beta;0;0.08100506281642603
S001;149;F20->beta;0;0.08100506281642603
S001;262;F20->beta;1;0.5353846153846153
S001;483;F20->beta;0;0.1791569086651054
S001;503;F20->beta;0;0.08100506281642603
S001;552;F20->beta;0;0.2311605124340618
S001;604;F20->beta;0;0.7614765735920492
S001;632;F20->beta;1;0.444060773480663
S001;662;F20->beta;1;0.65
S001;689;F20->beta;1;0.6363636363636364
S001;697;F20->beta;1;0.1791569086651054
S001;723;F20->beta;1;0.7018840044329516
S001;940;F20->beta;1;0.6812865497076024
S001;1002;F20->beta;0;0.0934056007226739
S001;1078;F20->beta;0;0.17871059156925256
S001;1135;F20->beta;0;0.7018840044329516
S001;1333;F20->beta;0;0.17871059156925256
S002;17;F20->beta;0;0.6986301369863014
S002;52;F20->beta;0;0.8425141242937854
S002;136;F20->beta;1;0.24214659685863874
S002;220;F20->beta;0;0.08100506281642603
S002;227;F20->beta;0;0.08100506281642603
S002;242;F20->beta;0;0.08100506281642603
S002;249;F20->beta;0;0.1457127827459232
S002;257;F20->beta;0;0.2311605124340618
S002;308;F20->beta;1;0.444060773480663
S002;317;F20->beta;1;0.444060773480663
S002;429;F20->beta;0;0.28975265017667845
S002;478;F20->beta;0;0.08100506281642603
S002;484;F20->beta;0;0.08100506281642603
S002;489;F20->beta;0;0.08100506281642603
S002;583;F20->beta;0;0.2311605124340618
S002;616;F20->beta;0;0.444060773480663
S002;642;F20->beta;1;0.2311605124340618
S002;681;F20->beta;0;0.2541507024265645
S002;842;F20->beta;0;0.24214659685863874
S002;902;F20->beta;0;0.24214659685863874
S002;943;F20->beta;1;0.39972869093375535
S002;973;F20->beta;0;0.08100506281642603
S002;987;F20->beta;0;0.08100506281642603
S002;1019;F20->beta;1;0.2311605124340618
S002;1113;F20->beta;1;0.7614765735920492
S002;1186;F20->beta;1;0.8070921985815603
S002;1216;F20->beta;0;0.0934056007226739
S002;1351;F20->beta;1;0.39972869093375535
S003;16;F20->beta;0;0.1791569086651054
S003;109;F20->beta;1;0.767189384800965
S003;186;F20->beta;0;0.17871059156925256
S003;210;F20->beta;0;0.24214659685863874
S003;235;F20->beta;0;0.17871059156925256
S003;257;F20->beta;0;0.39972869093375535
S003;268;F20->beta;0;0.0934056007226739
S003;371;F20->beta;1;0.8425141242937854
S003;399;F20->beta;1;0.7018840044329516
S003;418;F20->beta;0;0.28975265017667845
S003;447;F20->beta;1;0.7614765735920492
S003;474;F20->beta;0;0.36875
S003;523;F20->beta;0;0.0934056007226739
S003;562;F20->beta;0;0.7535545023696683
S003;671;F20->beta;1;0.444060773480663
S003;774;F20->beta;1;0.2311605124340618
S003;891;F20->beta;0;0.47337278106508873
S003;1147;F20->beta;0;0.0934056007226739
S003;1160;F20->beta;0;0.0934056007226739
S003;1204;F20->beta;0;0.24214659685863874
S003;1240;F20->beta;1;0.7018840044329516
