segment;pas;capteur;succes;attendu
S008;939;epsilon;0;0.43877019280875457
S008;945;epsilon;0;0.06322207958921694
S008;954;epsilon;0;0.14285714285714285
S008;981;epsilon;0;0.04578465424692137
S008;1009;epsilon;1;0.31387478849407785
S008;1010;epsilon;1;0.20722433460076045
S008;1011;epsilon;1;0.43877019280875457
S008;1012;epsilon;1;0.43877019280875457
S008;1013;epsilon;0;0.43877019280875457
S008;1023;epsilon;1;0.43877019280875457
S008;1024;epsilon;0;0.31387478849407785
S008;1090;epsilon;0;0.06322207958921694
S008;1101;epsilon;1;0.20722433460076045
S008;1102;epsilon;0;0.31387478849407785
S008;1120;epsilon;1;0.31387478849407785
S008;1121;epsilon;0;0.31387478849407785
S008;1125;epsilon;0;0.43877019280875457
S008;1166;epsilon;0;0.31387478849407785
S008;1350;epsilon;1;0.14285714285714285
S008;1351;epsilon;0;0.08985024958402663
S008;1364;epsilon;0;0.31387478849407785
S008;1403;epsilon;0;0.20722433460076045
S008;1407;epsilon;1;0.43877019280875457
S008;1408;epsilon;0;0.43877019280875457
S009;13;epsilon;0;0.20722433460076045
S009;53;epsilon;0;0.43877019280875457
S009;55;epsilon;1;0.43877019280875457
S009;56;epsilon;1;0.31387478849407785
S009;57;epsilon;0;0.31387478849407785
S009;60;epsilon;0;0.08985024958402663
S009;66;epsilon;0;0.14285714285714285
S009;77;epsilon;1;0.31387478849407785
S009;78;epsilon;1;0.43877019280875457
S009;79;epsilon;0;0.06322207958921694
S009;89;epsilon;1;0.43877019280875457
S009;90;epsilon;0;0.31387478849407785
S009;93;epsilon;0;0.01793858315597446
S009;139;epsilon;0;0.43877019280875457
S009;161;epsilon;0;0.14285714285714285
S009;165;epsilon;1;0.31387478849407785
S009;166;epsilon;1;0.31387478849407785
S009;167;epsilon;0;0.14285714285714285
S009;171;epsilon;1;0.43877019280875457
S009;172;epsilon;1;0.43877019280875457
S009;173;epsilon;1;0.20722433460076045
S009;174;epsilon;1;0.43877019280875457
S009;175;epsilon;1;0.43877019280875457
S009;176;epsilon;0;0.14285714285714285
S009;185;epsilon;0;0.31387478849407785
S009;199;epsilon;1;0.14285714285714285
S009;200;epsilon;0;0.43877019280875457
S009;225;epsilon;0;0.04578465424692137
S009;272;epsilon;1;0.43877019280875457
S009;273;epsilon;1;0.31387478849407785
S009;274;epsilon;0;0.43877019280875457
S009;285;epsilon;0;0.14285714285714285
S009;288;epsilon;0;0.43877019280875457
S009;290;epsilon;0;0.31387478849407785
S009;317;epsilon;0;0.14285714285714285
S009;324;epsilon;1;0.08985024958402663
S009;325;epsilon;0;0.06322207958921694
S009;327;epsilon;1;0.04578465424692137
S009;328;epsilon;1;0.20722433460076045
S009;329;epsilon;1;0.43877019280875457
S009;330;epsilon;0;0.003296373988612526
S009;334;epsilon;1;0.20722433460076045
S009;335;epsilon;0;0.0017964071856287425
S009;387;epsilon;1;0.43877019280875457
S009;388;epsilon;1;0.43877019280875457
S009;389;epsilon;1;0.31387478849407785
S009;390;epsilon;0;0.31387478849407785
S009;402;epsilon;1;0.31387478849407785
S009;403;epsilon;0;0.31387478849407785
S009;405;epsilon;0;0.20722433460076045
S009;407;epsilon;0;0.20722433460076045
S009;409;epsilon;0;0.31387478849407785
S009;413;epsilon;0;0.04578465424692137
S009;426;epsilon;0;0.20722433460076045
S009;433;epsilon;0;0.31387478849407785
S009;437;epsilon;0;0.31387478849407785
S009;458;epsilon;0;0.31387478849407785
S009;476;epsilon;0;0.08985024958402663
S009;528;epsilon;0;0.31387478849407785
S009;544;epsilon;0;0.20722433460076045
S009;546;epsilon;0;0.43877019280875457
S009;562;epsilon;1;0.31387478849407785
S009;563;epsilon;1;0.43877019280875457
S009;564;epsilon;0;0.31387478849407785
S009;566;epsilon;0;0.43877019280875457
S009;568;epsilon;0;0.31387478849407785
S009;575;epsilon;0;0.0038910505836575876
S009;596;epsilon;1;0.14285714285714285
S009;597;epsilon;0;0.020763358778625954
S009;629;epsilon;1;0.08985024958402663
S009;630;epsilon;0;0.20722433460076045
S009;636;epsilon;1;0.14285714285714285
S009;637;epsilon;0;0.43877019280875457
S009;639;epsilon;1;0.31387478849407785
S009;640;epsilon;0;0.20722433460076045
S009;666;epsilon;0;0.43877019280875457
S009;669;epsilon;0;0.08985024958402663
S009;699;epsilon;0;0.31387478849407785
S009;715;epsilon;0;0.20722433460076045
S009;720;epsilon;0;0.08985024958402663
S009;723;epsilon;1;0.31387478849407785
S009;724;epsilon;0;0.20722433460076045
S009;728;epsilon;1;0.43877019280875457
S009;729;epsilon;1;0.08985024958402663
S009;730;epsilon;1;0.43877019280875457
S009;731;epsilon;0;0.20722433460076045
S009;733;epsilon;1;0.20722433460076045
S009;734;epsilon;0;0.20722433460076045
S009;737;epsilon;1;0.31387478849407785
S009;738;epsilon;0;0.008753395713854513
S009;740;epsilon;0;0.08985024958402663
S009;747;epsilon;0;0.43877019280875457
S009;811;epsilon;0;0.43877019280875457
S009;816;epsilon;0;0.08985024958402663
S009;818;epsilon;1;0.43877019280875457
S009;819;epsilon;1;0.20722433460076045
S009;820;epsilon;0;0.06322207958921694
S009;846;epsilon;1;0.31387478849407785
S009;847;epsilon;0;0.43877019280875457
S009;849;epsilon;0;0.43877019280875457
S009;852;epsilon;1;0.43877019280875457
S009;853;epsilon;0;0.43877019280875457
S009;864;epsilon;0;0.43877019280875457
S009;866;epsilon;0;0.026210299105766267
S009;886;epsilon;0;0.31387478849407785
S009;888;epsilon;1;0.43877019280875457
S009;889;epsilon;0;0.31387478849407785
S009;891;epsilon;0;0.20722433460076045
S009;893;epsilon;0;0.026210299105766267
S009;907;epsilon;0;0.31387478849407785
S009;909;epsilon;0;0.20722433460076045
S009;921;epsilon;0;0.0017964071856287425
S009;991;epsilon;0;0.14285714285714285
S009;1035;epsilon;1;0.43877019280875457
S009;1036;epsilon;0;0.31387478849407785
S009;1041;epsilon;0;0.43877019280875457
S009;1066;epsilon;0;0.20722433460076045
S009;1069;epsilon;0;0.43877019280875457
S009;1082;epsilon;0;0.003290457672749028
S009;1089;epsilon;1;0.31387478849407785
S009;1090;epsilon;1;0.026210299105766267
S009;1091;epsilon;0;0.04578465424692137
S009;1094;epsilon;1;0.43877019280875457
S009;1095;epsilon;0;0.06322207958921694
S009;1114;epsilon;1;0.31387478849407785
S009;1115;epsilon;0;0.31387478849407785
S009;1117;epsilon;1;0.43877019280875457
S009;1118;epsilon;0;0.31387478849407785
S009;1121;epsilon;0;0.14285714285714285
S009;1132;epsilon;1;0.20722433460076045
S009;1133;epsilon;1;0.43877019280875457
S009;1134;epsilon;0;0.43877019280875457
S009;1136;epsilon;0;0.43877019280875457
S009;1149;epsilon;0;0.020763358778625954
S009;1171;epsilon;0;0.026210299105766267
S009;1201;epsilon;1;0.43877019280875457
S009;1202;epsilon;0;0.43877019280875457
S009;1221;epsilon;1;0.43877019280875457
S009;1222;epsilon;1;0.43877019280875457
S009;1223;epsilon;0;0.43877019280875457
S009;1231;epsilon;0;0.43877019280875457
S009;1320;epsilon;0;0.08985024958402663
S009;1327;epsilon;0;0.20722433460076045
S009;1350;epsilon;0;0.43877019280875457
S009;1366;epsilon;0;0.31387478849407785
S009;1379;epsilon;1;0.43877019280875457
S009;1380;epsilon;0;0.31387478849407785
S009;1400;epsilon;0;0.31387478849407785
S009;1414;epsilon;0;0.003296373988612526
S010;15;epsilon;1;0.43877019280875457
S010;16;epsilon;1;0.20722433460076045
S010;17;epsilon;0;0.14285714285714285
S010;22;epsilon;0;0.31387478849407785
S010;36;epsilon;1;0.43877019280875457
S010;37;epsilon;0;0.43877019280875457
S010;40;epsilon;1;0.31387478849407785
S010;41;epsilon;1;0.43877019280875457
S010;42;epsilon;0;0.08985024958402663
S010;54;epsilon;1;0.31387478849407785
S010;55;epsilon;0;0.43877019280875457
S010;64;epsilon;0;0.20722433460076045
S010;68;epsilon;1;0.14285714285714285
S010;69;epsilon;1;0.20722433460076045
S010;70;epsilon;0;0.20722433460076045
S010;87;epsilon;0;0.20722433460076045
S010;89;epsilon;0;0.026210299105766267
S010;94;epsilon;0;0.43877019280875457
S010;99;epsilon;0;0.20722433460076045
S010;104;epsilon;0;0.43877019280875457
S010;115;epsilon;1;0.14285714285714285
S010;116;epsilon;0;0.20722433460076045
S010;119;epsilon;1;0.31387478849407785
S010;120;epsilon;0;0.20722433460076045
S010;122;epsilon;0;0.43877019280875457
S010;124;epsilon;0;0.43877019280875457
S010;192;epsilon;0;0.43877019280875457
S010;196;epsilon;1;0.20722433460076045
S010;197;epsilon;0;0.20722433460076045
S010;203;epsilon;0;0.31387478849407785
S010;205;epsilon;0;0.31387478849407785
S010;276;epsilon;0;0.31387478849407785
S010;283;epsilon;0;0.31387478849407785
S010;305;epsilon;1;0.20722433460076045
S010;306;epsilon;0;0.14285714285714285
S010;343;epsilon;0;0.43877019280875457
S010;354;epsilon;1;0.06322207958921694
S010;355;epsilon;0;0.08985024958402663
S010;381;epsilon;0;0.0017964071856287425
S010;465;epsilon;0;0.31387478849407785
S010;476;epsilon;1;0.43877019280875457
S010;477;epsilon;0;0.20722433460076045
S010;495;epsilon;0;0.43877019280875457
S010;500;epsilon;1;0.43877019280875457
S010;501;epsilon;0;0.08985024958402663
S010;503;epsilon;0;0.43877019280875457
S010;506;epsilon;0;0.08985024958402663
S010;535;epsilon;0;0.06322207958921694
S010;544;epsilon;0;0.04578465424692137
S010;601;epsilon;0;0.43877019280875457
S010;604;epsilon;0;0.31387478849407785
S010;618;epsilon;0;0.14285714285714285
S010;631;epsilon;0;0.20722433460076045
S010;643;epsilon;0;0.14285714285714285
S010;645;epsilon;0;0.43877019280875457
S010;648;epsilon;1;0.43877019280875457
S010;649;epsilon;0;0.31387478849407785
S010;672;epsilon;0;0.43877019280875457
S010;679;epsilon;0;0.020763358778625954
S010;688;epsilon;1;0.43877019280875457
S010;689;epsilon;0;0.06322207958921694
S010;697;epsilon;0;0.20722433460076045
S010;732;epsilon;0;0.43877019280875457
S010;738;epsilon;0;0.026210299105766267
S010;748;epsilon;1;0.43877019280875457
S010;749;epsilon;1;0.31387478849407785
S010;750;epsilon;0;0.14285714285714285
S010;753;epsilon;0;0.20722433460076045
S010;771;epsilon;0;0.06322207958921694
S010;788;epsilon;0;0.43877019280875457
S010;791;epsilon;0;0.20722433460076045
S010;798;epsilon;1;0.08985024958402663
S010;799;epsilon;0;0.04578465424692137
S010;813;epsilon;1;0.31387478849407785
S010;814;epsilon;1;0.43877019280875457
S010;815;epsilon;0;0.43877019280875457
S010;821;epsilon;0;0.31387478849407785
S010;878;epsilon;1;0.43877019280875457
S010;879;epsilon;1;0.31387478849407785
S010;880;epsilon;0;0.43877019280875457
S010;882;epsilon;0;0.20722433460076045
S010;898;epsilon;0;0.20722433460076045
S010;917;epsilon;1;0.31387478849407785
S010;918;epsilon;0;0.04578465424692137
S010;922;epsilon;1;0.08985024958402663
S010;923;epsilon;1;0.20722433460076045
S010;924;epsilon;1;0.43877019280875457
S010;925;epsilon;1;0.31387478849407785
S010;926;epsilon;0;0.43877019280875457
S010;934;epsilon;1;0.20722433460076045
S010;935;epsilon;0;0.31387478849407785
S010;952;epsilon;1;0.43877019280875457
S010;953;epsilon;0;0.20722433460076045
S010;980;epsilon;0;0.31387478849407785
S010;990;epsilon;0;0.04578465424692137
S010;993;epsilon;0;0.20722433460076045
S010;1027;epsilon;0;0.14285714285714285
S010;1031;epsilon;0;0.04578465424692137
S010;1092;epsilon;1;0.43877019280875457
S010;1093;epsilon;0;0.14285714285714285
S010;1173;epsilon;0;0.20722433460076045
S010;1185;epsilon;1;0.31387478849407785
S010;1186;epsilon;0;0.08985024958402663
S010;1206;epsilon;0;0.14285714285714285
S010;1222;epsilon;0;0.31387478849407785
S010;1231;epsilon;0;0.14285714285714285
S010;1234;epsilon;1;0.43877019280875457
S010;1235;epsilon;0;0.43877019280875457
S010;1238;epsilon;1;0.20722433460076045
S010;1239;epsilon;0;0.20722433460076045
S010;1241;epsilon;0;0.31387478849407785
S011;2;epsilon;0;0.20722433460076045
S011;5;epsilon;0;0.0038910505836575876
S011;18;epsilon;1;0.14285714285714285
S011;19;epsilon;0;0.04578465424692137
S011;35;epsilon;0;0.43877019280875457
S011;71;epsilon;0;0.43877019280875457
S011;83;epsilon;1;0.43877019280875457
S011;84;epsilon;1;0.14285714285714285
S011;85;epsilon;0;0.31387478849407785
S011;87;epsilon;0;0.08985024958402663
S011;101;epsilon;0;0.026210299105766267
S011;105;epsilon;0;0.020763358778625954
S011;114;epsilon;1;0.31387478849407785
S011;115;epsilon;1;0.20722433460076045
S011;116;epsilon;0;0.31387478849407785
S011;128;epsilon;1;0.20722433460076045
S011;129;epsilon;0;0.31387478849407785
S011;133;epsilon;0;0.43877019280875457
S011;135;epsilon;0;0.43877019280875457
S011;156;epsilon;0;0.43877019280875457
S011;166;epsilon;0;0.20722433460076045
S011;171;epsilon;1;0.43877019280875457
S011;172;epsilon;0;0.20722433460076045
S011;215;epsilon;0;0.43877019280875457
S011;217;epsilon;1;0.43877019280875457
S011;218;epsilon;0;0.04578465424692137
S011;221;epsilon;0;0.14285714285714285
S011;224;epsilon;0;0.14285714285714285
S011;231;epsilon;0;0.20722433460076045
S011;235;epsilon;0;0.43877019280875457
S011;318;epsilon;1;0.43877019280875457
S011;319;epsilon;0;0.14285714285714285
S011;346;epsilon;0;0.20722433460076045
S011;349;epsilon;0;0.20722433460076045
S011;352;epsilon;0;0.20722433460076045
S011;395;epsilon;1;0.31387478849407785
S011;396;epsilon;0;0.20722433460076045
S011;398;epsilon;1;0.43877019280875457
S011;399;epsilon;0;0.04578465424692137
S011;420;epsilon;1;0.04578465424692137
S011;421;epsilon;0;0.20722433460076045
S011;425;epsilon;0;0.20722433460076045
S011;430;epsilon;1;0.31387478849407785
S011;431;epsilon;0;0.08985024958402663
S011;435;epsilon;1;0.14285714285714285
S011;436;epsilon;0;0.06322207958921694
S011;443;epsilon;0;0.20722433460076045
S011;479;epsilon;1;0.31387478849407785
S011;480;epsilon;1;0.14285714285714285
S011;481;epsilon;1;0.14285714285714285
S011;482;epsilon;1;0.08985024958402663
S011;483;epsilon;1;0.43877019280875457
S011;484;epsilon;0;0.31387478849407785
S011;488;epsilon;1;0.43877019280875457
S011;489;epsilon;0;0.08985024958402663
S011;495;epsilon;1;0.31387478849407785
S011;496;epsilon;0;0.08985024958402663
S011;500;epsilon;0;0.04578465424692137
S011;510;epsilon;0;0.01793858315597446
S011;515;epsilon;0;0.20722433460076045
S011;624;epsilon;0;0.43877019280875457
S011;632;epsilon;0;0.14285714285714285
S011;636;epsilon;0;0.31387478849407785
S011;641;epsilon;1;0.43877019280875457
S011;642;epsilon;0;0.43877019280875457
S011;644;epsilon;0;0.43877019280875457
S011;646;epsilon;0;0.43877019280875457
S011;661;epsilon;0;0.43877019280875457
S011;663;epsilon;0;0.31387478849407785
S011;665;epsilon;1;0.31387478849407785
S011;666;epsilon;0;0.43877019280875457
S011;670;epsilon;0;0.14285714285714285
S011;691;epsilon;1;0.08985024958402663
S011;692;epsilon;0;0.20722433460076045
S011;694;epsilon;1;0.14285714285714285
S011;695;epsilon;0;0.20722433460076045
S011;701;epsilon;0;0.04578465424692137
S011;743;epsilon;0;0.31387478849407785
S011;753;epsilon;0;0.14285714285714285
S011;761;epsilon;0;0.20722433460076045
S011;764;epsilon;0;0.14285714285714285
S011;768;epsilon;0;0.43877019280875457
S011;770;epsilon;0;0.026210299105766267
S011;774;epsilon;0;0.43877019280875457
S011;780;epsilon;0;0.0038910505836575876
S011;801;epsilon;1;0.08985024958402663
S011;802;epsilon;1;0.43877019280875457
S011;803;epsilon;0;0.06322207958921694
S011;873;epsilon;0;0.31387478849407785
S011;878;epsilon;0;0.31387478849407785
S011;890;epsilon;0;0.20722433460076045
S011;904;epsilon;1;0.43877019280875457
S011;905;epsilon;0;0.14285714285714285
S011;911;epsilon;0;0.14285714285714285
S011;915;epsilon;0;0.020763358778625954
S011;919;epsilon;0;0.04578465424692137
S011;929;epsilon;0;0.06322207958921694
S011;935;epsilon;0;0.06322207958921694
S011;941;epsilon;1;0.43877019280875457
S011;942;epsilon;0;0.20722433460076045
S011;946;epsilon;0;0.43877019280875457
S011;974;epsilon;0;0.31387478849407785
S011;979;epsilon;0;0.20722433460076045
S011;986;epsilon;0;0.43877019280875457
S011;1009;epsilon;0;0.026210299105766267
S011;1045;epsilon;0;0.31387478849407785
S011;1047;epsilon;0;0.43877019280875457
S011;1049;epsilon;0;0.06322207958921694
S011;1093;epsilon;0;0.20722433460076045
S011;1096;epsilon;1;0.43877019280875457
S011;1097;epsilon;0;0.04578465424692137
S011;1107;epsilon;0;0.14285714285714285
S011;1166;epsilon;0;0.31387478849407785
S011;1193;epsilon;1;0.43877019280875457
S011;1194;epsilon;0;0.43877019280875457
S011;1206;epsilon;0;0.20722433460076045
S011;1215;epsilon;0;0.31387478849407785
S011;1235;epsilon;0;0.43877019280875457
S011;1237;epsilon;1;0.43877019280875457
S011;1238;epsilon;0;0.43877019280875457
S011;1242;epsilon;1;0.43877019280875457
S011;1243;epsilon;1;0.43877019280875457
S011;1244;epsilon;0;0.14285714285714285
S011;1246;epsilon;0;0.20722433460076045
S011;1252;epsilon;0;0.010558069381598794
S011;1345;epsilon;0;0.20722433460076045
S011;1380;epsilon;0;0.20722433460076045
S011;1406;epsilon;1;0.43877019280875457
S011;1407;epsilon;1;0.31387478849407785
S011;1408;epsilon;1;0.43877019280875457
S011;1409;epsilon;0;0.43877019280875457
S011;1420;epsilon;0;0.06322207958921694
S012;89;epsilon;1;0.43877019280875457
S012;90;epsilon;0;0.31387478849407785
S012;97;epsilon;1;0.43877019280875457
S012;98;epsilon;0;0.31387478849407785
S012;117;epsilon;1;0.31387478849407785
S012;118;epsilon;1;0.31387478849407785
S012;119;epsilon;1;0.31387478849407785
S012;120;epsilon;1;0.43877019280875457
S012;121;epsilon;0;0.06322207958921694
S012;125;epsilon;0;0.43877019280875457
S012;168;epsilon;0;0.14285714285714285
S012;176;epsilon;1;0.43877019280875457
S012;177;epsilon;0;0.31387478849407785
S012;208;epsilon;1;0.31387478849407785
S012;209;epsilon;1;0.31387478849407785
S012;210;epsilon;0;0.026210299105766267
S012;225;epsilon;0;0.43877019280875457
S012;312;epsilon;0;0.31387478849407785
S012;360;epsilon;0;0.31387478849407785
S012;451;epsilon;0;0.06322207958921694
S012;453;epsilon;0;0.020763358778625954
S012;463;epsilon;1;0.31387478849407785
S012;464;epsilon;1;0.31387478849407785
S012;465;epsilon;1;0.31387478849407785
S012;466;epsilon;0;0.14285714285714285
S012;468;epsilon;0;0.20722433460076045
S012;472;epsilon;0;0.06322207958921694
S012;488;epsilon;0;0.01793858315597446
S012;546;epsilon;0;0.43877019280875457
S012;548;epsilon;0;0.43877019280875457
S012;560;epsilon;0;0.08985024958402663
S012;568;epsilon;0;0.43877019280875457
S012;582;epsilon;1;0.31387478849407785
S012;583;epsilon;1;0.31387478849407785
S012;584;epsilon;0;0.06322207958921694
S012;662;epsilon;1;0.31387478849407785
S012;663;epsilon;0;0.14285714285714285
S012;693;epsilon;1;0.43877019280875457
S012;694;epsilon;0;0.20722433460076045
S012;696;epsilon;0;0.026210299105766267
S012;698;epsilon;0;0.20722433460076045
S012;711;epsilon;0;0.31387478849407785
S012;713;epsilon;0;0.04578465424692137
S012;715;epsilon;1;0.43877019280875457
S012;716;epsilon;0;0.01793858315597446
S012;723;epsilon;0;0.43877019280875457
S012;785;epsilon;0;0.31387478849407785
S012;816;epsilon;0;0.01793858315597446
S012;821;epsilon;1;0.43877019280875457
S012;822;epsilon;1;0.43877019280875457
S012;823;epsilon;0;0.06322207958921694
S012;889;epsilon;1;0.43877019280875457
S012;890;epsilon;0;0.43877019280875457
S012;892;epsilon;0;0.43877019280875457
S012;945;epsilon;0;0.31387478849407785
S012;957;epsilon;0;0.31387478849407785
S012;974;epsilon;0;0.31387478849407785
S012;977;epsilon;1;0.04578465424692137
S012;978;epsilon;0;0.43877019280875457
S012;981;epsilon;1;0.43877019280875457
S012;982;epsilon;1;0.08985024958402663
S012;983;epsilon;0;0.43877019280875457
S012;986;epsilon;1;0.43877019280875457
S012;987;epsilon;0;0.06322207958921694
S012;990;epsilon;0;0.08985024958402663
S012;992;epsilon;0;0.14285714285714285
S012;994;epsilon;1;0.20722433460076045
S012;995;epsilon;0;0.43877019280875457
S012;999;epsilon;1;0.43877019280875457
S012;1000;epsilon;0;0.08985024958402663
S012;1002;epsilon;0;0.026210299105766267
S012;1015;epsilon;0;0.06322207958921694
S012;1050;epsilon;1;0.31387478849407785
S012;1051;epsilon;0;0.20722433460076045
