famille;capteur;h;issue;designe;n;segments;obs;ref;ecart;z
F32;alpha;9;bas;False;835;50;0.19760479041916168;0.32415213752318156;-0.12654734710401988;-9.619651501619654
F32;alpha;9;rap;False;835;50;0.8203592814371258;0.7792685833189217;0.04109069811820417;4.414543140202909
F32;alpha;27;bas;False;823;50;0.7739975698663426;0.7998546991596279;-0.02585712929328517;-1.7852546826349887
F32;alpha;27;rap;False;823;50;0.7861482381530984;0.7553454811917277;0.030802756961370744;2.829677020421359
F32;beta;1;bas;False;837;50;0.038231780167264036;0.033341067180621485;0.004890712986642556;0.8129803373384189
F32;beta;1;rap;False;837;50;0.5244922341696535;0.5360111912608722;-0.011518957091218631;-0.6811532608490135
F32;beta;3;bas;False;836;50;0.07894736842105263;0.07754060585720902;0.0014067625638436072;0.1806417573582712
F32;beta;3;rap;False;836;50;0.5741626794258373;0.5502083192672121;0.023954360158625117;1.4623966603084289
F32;beta;9;bas;False;835;50;0.12215568862275449;0.164111673339957;-0.04195598471720249;-4.5130152776267405
F32;beta;9;rap;False;835;50;0.5808383233532934;0.5658400532887521;0.014998270064541288;0.9862570054252989
F32;beta;27;bas;False;823;50;0.2648845686512758;0.3231509723240132;-0.05826640367273731;-4.518462888919711
F32;beta;27;rap;False;823;50;0.6160388821385177;0.5889305752577609;0.02710830688075678;1.9258825888643414
F32;gamma;1;bas;False;837;50;0.038231780167264036;0.03710154855024397;0.0011302316170200602;0.18963406738184585
F32;gamma;1;rap;False;837;50;0.5615292712066906;0.5528012350607686;0.008728036145921826;0.5207720125751921
F32;gamma;3;bas;False;836;50;0.07416267942583732;0.09036804420810074;-0.016205364782263424;-2.0906127560132512
F32;gamma;3;rap;False;836;50;0.5944976076555024;0.5744668567565206;0.020030750898981663;1.2588355497368813
F32;gamma;9;bas;False;835;50;0.15568862275449102;0.19798050749009474;-0.042291884735603726;-4.143364412660028
F32;gamma;9;rap;False;835;50;0.6275449101796408;0.5935775108962212;0.03396739928341951;2.314850573759636
F32;gamma;27;bas;False;823;50;0.3450789793438639;0.3959775353044936;-0.05089855596062967;-3.6014274378391047
F32;gamma;27;rap;False;823;50;0.6427703523693803;0.6162402073969449;0.02653014497243545;2.1112348173255118
F32;delta;1;bas;False;837;50;0.02986857825567503;0.025007896213966128;0.004860682041708905;0.8842489495454825
F32;delta;1;rap;False;837;50;0.5268817204301075;0.5210122660495154;0.0058694543805920705;0.34154525558102056
F32;delta;3;bas;False;836;50;0.06578947368421052;0.05747599242675933;0.008313481257451188;1.0801126616609056
F32;delta;3;rap;False;836;50;0.5215311004784688;0.5301616717427677;-0.008630571264298817;-0.5008768465787337
F32;delta;9;bas;False;835;50;0.12095808383233533;0.11970048997339303;0.0012575938589422862;0.1346462298654146
F32;delta;9;rap;False;835;50;0.5425149700598803;0.5372638790936791;0.005251090966201052;0.32070191662037295
F32;delta;27;bas;False;823;50;0.1968408262454435;0.22932706159585775;-0.032486235350414235;-2.9492916865604912
F32;delta;27;rap;False;823;50;0.5504252733900364;0.5495775597608171;0.0008477136292193405;0.05492607823438648
F32;epsilon;1;bas;False;837;50;0.037037037037037035;0.04774617197488811;-0.010709134937851068;-1.8470361233448156
F32;epsilon;1;rap;False;837;50;0.6093189964157706;0.5815247708145777;0.02779422560119295;1.7090820382500733
F32;epsilon;3;bas;False;836;50;0.08492822966507177;0.11543423929271761;-0.03050600962764584;-3.670457091066814
F32;epsilon;3;rap;False;836;50;0.6483253588516746;0.6181756092693245;0.03014974958235014;2.0189826714709156
F32;epsilon;9;bas;False;835;50;0.18083832335329342;0.25481526583678277;-0.07397694248348936;-6.325596803376276
F32;epsilon;9;rap;False;835;50;0.7149700598802395;0.6602555932563773;0.054714466623862194;4.5636058949715865
F32;epsilon;27;bas;False;823;50;0.48116646415552855;0.5579379335963419;-0.07677146944081338;-4.690402339193184
F32;epsilon;27;rap;False;823;50;0.7351154313487241;0.6820648097172982;0.053050621631425925;4.661639297423791
F33;alpha;1;bas;False;2180;50;0.0853211009174312;0.09162420058838038;-0.006303099670949182;-1.1568913333577358
F33;alpha;1;rap;False;2180;50;0.5472477064220184;0.5510157466595444;-0.0037680402375261175;-0.37198668978167265
F33;alpha;3;bas;False;2173;50;0.21214910262310172;0.21500140147579633;-0.00285229885269463;-0.36175911974425634
F33;alpha;3;rap;False;2173;50;0.5720202485043718;0.5657753433153312;0.006244905189040701;0.6734412837394655
F33;alpha;9;bas;False;2164;50;0.4805914972273567;0.4646375641483486;0.015953933079008144;1.5919477388934717
F33;alpha;9;rap;False;2164;50;0.5457486136783734;0.5610552232117428;-0.015306609533369426;-1.8375990367457897
F33;alpha;27;bas;False;2137;50;0.8596162845109967;0.844936827872565;0.014679456638431813;1.9742424161181333
F33;alpha;27;rap;False;2137;50;0.5334581188582125;0.5448637824311354;-0.011405663572922893;-1.3170777798293845
F33;beta;1;bas;False;2180;50;0.03669724770642202;0.03475465207263093;0.0019425956337910783;0.5290873691278144
F33;beta;1;rap;False;2180;50;0.523394495412844;0.5219349157383328;0.0014595796745112866;0.1379209204109491
F33;beta;3;bas;False;2173;50;0.0800736309249885;0.080182096895845;-0.0001084659708565103;-0.021624970350610683
F33;beta;3;rap;False;2173;50;0.5448688449148642;0.5343633326701294;0.010505512244734847;1.010562709117953
F33;beta;9;bas;False;2164;50;0.17698706099815156;0.17201229989927178;0.004974761098879784;0.7206038913166549
F33;beta;9;rap;False;2164;50;0.5475970425138632;0.5455751067110897;0.002021935802773561;0.20126473977414158
F33;beta;27;bas;False;2137;50;0.3406644829199813;0.34443708624635216;-0.003772603326370901;-0.42056612511956104
F33;beta;27;rap;False;2137;50;0.5460926532522228;0.5495907177552557;-0.0034980645030329733;-0.37795867436447333
F33;gamma;1;bas;False;2180;50;0.05596330275229358;0.04885682996295564;0.007106472789337936;1.6404530592344535
F33;gamma;1;rap;False;2180;50;0.5256880733944954;0.5254037748724498;0.00028429852204547124;0.02707953948011664
F33;gamma;3;bas;False;2173;50;0.11182696732627703;0.11052230597524541;0.0013046613510316347;0.22675973583937803
F33;gamma;3;rap;False;2173;50;0.5379659456971928;0.5349520646106539;0.0030138810865389413;0.2955637004387023
F33;gamma;9;bas;False;2164;50;0.2268946395563771;0.22846499142352944;-0.0015703518671523556;-0.2037454001869002
F33;gamma;9;rap;False;2164;50;0.5388170055452866;0.5447748527302562;-0.005957847184969684;-0.6158036712458917
F33;gamma;27;bas;False;2137;50;0.4529714553111839;0.4426478642727417;0.010323591038442145;1.0665446795693625
F33;gamma;27;rap;False;2137;50;0.5386055217594758;0.5389670727195462;-0.00036155096007037827;-0.042130434231860414
F33;delta;1;bas;False;2180;50;0.02018348623853211;0.021037758671277784;-0.0008542724327456735;-0.3094271105550171
F33;delta;1;rap;False;2180;50;0.5224770642201835;0.5188482182270864;0.0036288459930969882;0.3405465607018973
F33;delta;3;bas;False;2173;50;0.04693971468016567;0.04861889153561726;-0.0016791768554515983;-0.4226167456679942
F33;delta;3;rap;False;2173;50;0.5329038196042338;0.528570352018026;0.004333467586207662;0.41071723946389127
F33;delta;9;bas;False;2164;50;0.09750462107208872;0.1023614180114615;-0.004856796939372776;-0.8965199732886991
F33;delta;9;rap;False;2164;50;0.5434380776340111;0.541730491254816;0.0017075863791950283;0.1631747965465877
F33;delta;27;bas;False;2137;50;0.1918577445016378;0.20304046216640542;-0.011182717664767625;-1.5992689934673503
F33;delta;27;rap;False;2137;50;0.5577912962096396;0.5573088728493728;0.0004824233602669456;0.04880402694366689
F33;epsilon;1;bas;True;2180;50;0.06376146788990826;0.06633210044304184;-0.0025706325531335865;-0.5518814553171688
F33;epsilon;1;rap;True;2180;50;0.5279816513761468;0.5379130300734386;-0.009931378697291895;-0.9549232706436285
F33;epsilon;3;bas;True;2173;50;0.14910262310170272;0.15628865878267903;-0.007186035680976347;-1.105936132279716
F33;epsilon;3;rap;True;2173;50;0.5508513575701794;0.5475470095761066;0.003304347994072825;0.33477733839199036
F33;epsilon;9;bas;True;2164;50;0.33687615526802217;0.33062925972762325;0.006246895540398954;0.7009070764644393
F33;epsilon;9;rap;True;2164;50;0.5637707948243993;0.5525886816858131;0.011182113138586249;1.2160881430548636
F33;epsilon;27;bas;True;2137;50;0.6378100140383716;0.6336566635519398;0.0041533504864317335;0.42503228138039756
F33;epsilon;27;rap;True;2137;50;0.5208235844642022;0.5302858891251929;-0.009462304660990723;-1.1352722759428515
F34;alpha;1;bas;False;2027;50;0.12382831771090282;0.11025196000361732;0.013576357707285493;2.0251848513574107
F34;alpha;1;rap;False;2027;50;0.5037000493339912;0.5106105967324889;-0.006910547398497781;-0.6507517556240587
F34;alpha;3;bas;False;2024;50;0.26976284584980237;0.25527862033760684;0.014484225512195484;1.6016850906205073
F34;alpha;3;rap;False;2024;50;0.4856719367588933;0.5007606732581783;-0.015088736499284954;-1.5153115928215697
F34;alpha;9;bas;False;2012;50;0.5337972166998012;0.5198808621406787;0.013916354559122384;1.315016242076027
F34;alpha;9;rap;False;2012;50;0.44980119284294234;0.46836680104503964;-0.018565608202097277;-1.967226032993472
F34;alpha;27;bas;False;1976;50;0.8643724696356275;0.8626604346941734;0.001712034941454096;0.225520757729021
F34;alpha;27;rap;False;1976;50;0.4402834008097166;0.4518603354457154;-0.011576934635998806;-1.1902957534511898
F34;beta;1;bas;False;2027;50;0.038480513073507645;0.03931804007813787;-0.00083752700463023;-0.21609145814559824
F34;beta;1;rap;False;2027;50;0.5155402072027627;0.5170795567006474;-0.0015393494978847419;-0.13993888053015993
F34;beta;3;bas;False;2024;50;0.09090909090909091;0.08967337920381749;0.001235711705273422;0.22226786167216744
F34;beta;3;rap;False;2024;50;0.5207509881422925;0.5253985609344003;-0.004647572792107845;-0.4272009534235874
F34;beta;9;bas;False;2012;50;0.19433399602385687;0.18497558979821838;0.009358406225638457;1.2689722928834437
F34;beta;9;rap;False;2012;50;0.5084493041749503;0.5331456412020317;-0.024696337027081357;-2.338500793653717
F34;beta;27;bas;False;1976;50;0.3451417004048583;0.35443610526748015;-0.00929440486262187;-1.005627957651175
F34;beta;27;rap;False;1976;50;0.520242914979757;0.5310474864700216;-0.010804571490264593;-1.1039877286928903
F34;gamma;1;bas;False;2027;50;0.048347311297483965;0.053200140787486125;-0.004852829490002159;-1.088779022638135
F34;gamma;1;rap;False;2027;50;0.5125801677355698;0.5191679533671609;-0.0065877856315911835;-0.601926559349224
F34;gamma;3;bas;False;2024;50;0.12203557312252965;0.11972685214144288;0.002308720981086756;0.3653778557870245
F34;gamma;3;rap;False;2024;50;0.5227272727272727;0.5241781250023357;-0.001450852275063116;-0.1343507681612607
F34;gamma;9;bas;False;2012;50;0.24105367793240556;0.2423946625085633;-0.0013409845761577386;-0.16210565439265923
F34;gamma;9;rap;False;2012;50;0.49403578528827036;0.5250970831838782;-0.031061297895607746;-3.034231409743608
F34;gamma;27;bas;False;1976;50;0.4590080971659919;0.45542639810305885;0.0035816990629330492;0.3554173148618404
F34;gamma;27;rap;False;1976;50;0.5141700404858299;0.5133577692276097;0.0008122712582202132;0.08574202508274635
F34;delta;1;bas;False;2027;50;0.0246669955599408;0.021768286098291345;0.002898709461649454;0.9250765082277719
F34;delta;1;rap;False;2027;50;0.512086827824371;0.516049213710434;-0.003962385886062944;-0.35874289396605763
F34;delta;3;bas;False;2024;50;0.05434782608695652;0.05079667490071978;0.0035511511862367424;0.803939900928902
F34;delta;3;rap;False;2024;50;0.5158102766798419;0.5241600628575254;-0.00834978617768348;-0.7604073185713303
F34;delta;9;bas;False;2012;50;0.11481113320079522;0.10839450737419203;0.006416625826603212;1.0480101898936751
F34;delta;9;rap;False;2012;50;0.5129224652087475;0.5356348733951654;-0.022712408186417715;-2.1121891671207007
F34;delta;27;bas;False;1976;50;0.21558704453441296;0.21387595019254088;0.0017110943418720752;0.22064078327724118
F34;delta;27;rap;False;1976;50;0.5374493927125507;0.5481445427740765;-0.010695150061525974;-1.0243436823961345
F34;epsilon;1;bas;False;2027;50;0.08584114454859398;0.07711611721704602;0.008725027331547954;1.5484657266914634
F34;epsilon;1;rap;False;2027;50;0.5046867291563888;0.5163568948996287;-0.011670165743239867;-1.0778539260075857
F34;epsilon;3;bas;False;2024;50;0.183300395256917;0.17477483891436413;0.00852555634255286;1.1394802293137787
F34;epsilon;3;rap;False;2024;50;0.49604743083003955;0.5169238059315959;-0.02087637510155644;-1.996437718951551
F34;epsilon;9;bas;False;2012;50;0.36530815109343934;0.35654232335631764;0.008765827737121734;0.9198651914108963
F34;epsilon;9;rap;False;2012;50;0.4865805168986084;0.5115458843669501;-0.02496536746834186;-2.5433344292990223
F34;epsilon;27;bas;False;1976;50;0.6589068825910931;0.6585074249943651;0.0003994575967280305;0.03965023772761632
F34;epsilon;27;rap;False;1976;50;0.46558704453441296;0.47494892393374605;-0.009361879399333063;-1.006009430868633
F35;alpha;1;bas;False;2177;50;0.09462563160312357;0.10005648638170549;-0.0054308547785819365;-0.9611002704658852
F35;alpha;1;rap;False;2177;50;0.5420303169499311;0.5386602202665381;0.0033700966833929927;0.3366261471171453
F35;alpha;3;bas;False;2174;50;0.22355105795768168;0.22953796505244556;-0.005986907094763857;-0.7719961425022006
F35;alpha;3;rap;False;2174;50;0.5446182152713891;0.5445874207551127;3.079451627651156e-05;0.00332230086095384
F35;alpha;9;bas;False;2165;50;0.4646651270207852;0.4803374950837805;-0.015672368062995316;-1.5946916824545165
F35;alpha;9;rap;False;2165;50;0.553810623556582;0.5363801567978218;0.0174304667587602;2.1175805578210176
F35;alpha;27;bas;False;2137;50;0.8437061300889097;0.8504569998354359;-0.006750869746526247;-0.870247885947805
F35;alpha;27;rap;False;2137;50;0.5175479644361254;0.5208185884832092;-0.003270624047083802;-0.38054779274920897
F35;beta;1;bas;False;2177;50;0.040422599908130456;0.03861438361431653;0.0018082162938139262;0.4796783022562019
F35;beta;1;rap;False;2177;50;0.5411116214974736;0.523114939416261;0.01799668208121254;1.7059796777218899
F35;beta;3;bas;False;2174;50;0.09705611775528979;0.0868799328203697;0.010176184934920104;1.9129692479654428
F35;beta;3;rap;False;2174;50;0.545998160073597;0.5339517332703343;0.012046426803262796;1.1600606807379357
F35;beta;9;bas;False;2165;50;0.1856812933025404;0.17977998125633546;0.005901312046204934;0.8450769907786626
F35;beta;9;rap;False;2165;50;0.5482678983833719;0.544054187700979;0.004213710682392865;0.42689105671659283
F35;beta;27;bas;False;2137;50;0.3532990173139916;0.34576751099494235;0.007531506319049252;0.854399021950269
F35;beta;27;rap;False;2137;50;0.5498362189985961;0.5488279245980443;0.0010082944005519354;0.10979463579293038
F35;gamma;1;bas;False;2177;50;0.03950390445567294;0.049935555313277945;-0.010431650857604996;-2.7154342853885134
F35;gamma;1;rap;False;2177;50;0.5475424896646761;0.5257270945771674;0.02181539508750876;2.0859272270579674
F35;gamma;3;bas;False;2174;50;0.10671573137074516;0.11387302456950585;-0.007157293198760693;-1.249648705261173
F35;gamma;3;rap;False;2174;50;0.546918123275069;0.5346895109045379;0.012228612370531152;1.2012050582379983
F35;gamma;9;bas;False;2165;50;0.2346420323325635;0.2357350909622998;-0.0010930586297362504;-0.1406421451945167
F35;gamma;9;rap;False;2165;50;0.5579676674364896;0.5408343010993276;0.017133366337162;1.7718262150584514
F35;gamma;27;bas;False;2137;50;0.44829199812821713;0.4492499937579871;-0.0009579956297699333;-0.10176611297739971
F35;gamma;27;rap;False;2137;50;0.5334581188582125;0.5316162807604358;0.0018418380977767383;0.21259001169241384
F35;delta;1;bas;False;2177;50;0.02480477721635278;0.021148704336182687;0.003656072880170093;1.1791026473706816
F35;delta;1;rap;False;2177;50;0.529168580615526;0.5196262966295638;0.009542283985962139;0.8980916700219239
F35;delta;3;bas;False;2174;50;0.05703771849126035;0.04932306023651711;0.0077146582547432336;1.7943602096294344
F35;delta;3;rap;False;2174;50;0.5446182152713891;0.5298549856645418;0.01476322960684723;1.3974835921390434
F35;delta;9;bas;False;2165;50;0.1066974595842956;0.10408303283515465;0.0026144267491409676;0.47371549519964984
F35;delta;9;rap;False;2165;50;0.5464203233256351;0.5425996357968045;0.003820687528830574;0.3680931017398257
F35;delta;27;bas;False;2137;50;0.2087037903603182;0.20346948570964365;0.005234304650674557;0.7286478787961232
F35;delta;27;rap;False;2137;50;0.5680861020121666;0.5605049501751876;0.007581151836978922;0.7598484336653502
F35;epsilon;1;bas;False;2177;50;0.0574184657785944;0.07210971762450016;-0.014691251845905778;-3.184797100642898
F35;epsilon;1;rap;False;2177;50;0.5374368396876436;0.5304680223883007;0.006968817299342832;0.6816699009175471
F35;epsilon;3;bas;False;2174;50;0.15961361545538177;0.16632529963532447;-0.006711684179942693;-0.959454019658268
F35;epsilon;3;rap;False;2174;50;0.5519779208831647;0.5375774993874932;0.014400421495671467;1.4615193026313245
F35;epsilon;9;bas;False;2165;50;0.32933025404157046;0.3433839870163341;-0.01405373297476366;-1.5943929981125051
F35;epsilon;9;rap;False;2165;50;0.5464203233256351;0.5392244105344972;0.00719591279113782;0.7993773386240854
F35;epsilon;27;bas;False;2137;50;0.6345343940102948;0.6430886622499951;-0.008554268239700187;-0.869313982487193
F35;epsilon;27;rap;False;2137;50;0.516612072999532;0.5156607365085307;0.0009513364910013768;0.11396266442984376
F36;alpha;1;bas;False;1968;50;0.12398373983739837;0.11911214593760278;0.004871593899795609;0.7103143526788077
F36;alpha;1;rap;False;1968;50;0.4847560975609756;0.502039991871407;-0.017283894310431428;-1.592624729865806
F36;alpha;3;bas;False;1967;50;0.2663955261820031;0.26808536706956004;-0.0016898408875569845;-0.18516465491704898
F36;alpha;3;rap;False;1967;50;0.4804270462633452;0.4872515657737105;-0.00682451951036525;-0.6661364014668432
F36;alpha;9;bas;False;1956;50;0.5245398773006135;0.5294729254720676;-0.004933048171454067;-0.46683793896440196
F36;alpha;9;rap;False;1956;50;0.4616564417177914;0.4539223935857227;0.007734048132068688;0.8361482784193521
F36;alpha;27;bas;False;1924;50;0.8664241164241164;0.8649440512308466;0.0014800651932697344;0.19297275086536794
F36;alpha;27;rap;False;1924;50;0.42723492723492723;0.4404864812881072;-0.01325155405317994;-1.3781298743725956
F36;beta;1;bas;False;1968;50;0.04065040650406504;0.041949915927252446;-0.0012995094231874065;-0.3186483172694928
F36;beta;1;rap;False;1968;50;0.5015243902439024;0.5153141702276504;-0.013789779983747896;-1.2320825771291304
F36;beta;3;bas;False;1967;50;0.09659379766141332;0.09359102798592105;0.0030027696754922786;0.5246651158216253
F36;beta;3;rap;False;1967;50;0.5297407219115404;0.52398494816029;0.005755773751250449;0.5209744909877588
F36;beta;9;bas;False;1956;50;0.19938650306748465;0.19015426238685648;0.009232240680628157;1.2045257542811634
F36;beta;9;rap;False;1956;50;0.5342535787321063;0.5310796488780861;0.0031739298540203287;0.2960083181835306
F36;beta;27;bas;False;1924;50;0.3705821205821206;0.35894058676567553;0.011641533816445091;1.2372029254261023
F36;beta;27;rap;False;1924;50;0.5166320166320166;0.5301516532723456;-0.013519636640328866;-1.3696895962685782
F36;gamma;1;bas;False;1968;50;0.051829268292682924;0.05588391964381791;-0.004054651351134987;-0.8963455250268595
F36;gamma;1;rap;False;1968;50;0.4969512195121951;0.5181728805612095;-0.021221661049014358;-1.904986198438956
F36;gamma;3;bas;False;1967;50;0.11133706151499746;0.12448511619544192;-0.01314805468044446;-2.131512086496656
F36;gamma;3;rap;False;1967;50;0.5160142348754448;0.5220301052618759;-0.006015870386431047;-0.5590127248986998
F36;gamma;9;bas;False;1956;50;0.24233128834355827;0.24855876966304397;-0.006227481319485659;-0.7378251651807455
F36;gamma;9;rap;False;1956;50;0.5230061349693251;0.5222351455152451;0.000770989454080173;0.07447048779891922
F36;gamma;27;bas;False;1924;50;0.4589397089397089;0.4595135569489606;-0.0005738480092516074;-0.05587725397820664
F36;gamma;27;rap;False;1924;50;0.4916839916839917;0.5086148900503702;-0.016930898366378594;-1.821201770720193
F36;delta;1;bas;False;1968;50;0.018292682926829267;0.022282903285580982;-0.003990220358751716;-1.3526922713335305
F36;delta;1;rap;False;1968;50;0.5269308943089431;0.5177756575905975;0.009155236718345628;0.8177602101320849
F36;delta;3;bas;False;1967;50;0.04778851042196238;0.05225546238395601;-0.004466951961993628;-1.0237467849416815
F36;delta;3;rap;False;1967;50;0.5332994407727504;0.5258245089733831;0.00747493179936721;0.6703289251301375
F36;delta;9;bas;False;1956;50;0.09867075664621677;0.10835117369093755;-0.009680417044720783;-1.6552949666925438
F36;delta;9;rap;False;1956;50;0.5444785276073619;0.5381753706655532;0.006303156941808715;0.5769614243605703
F36;delta;27;bas;False;1924;50;0.21465696465696466;0.21189248344612516;0.0027644812108394957;0.35765823204087754
F36;delta;27;rap;False;1924;50;0.5587318087318087;0.5525729980157803;0.006158810716028366;0.5876322571527451
F36;epsilon;1;bas;False;1968;50;0.07723577235772358;0.07870245871435116;-0.0014666863566275778;-0.2660290146406475
F36;epsilon;1;rap;False;1968;50;0.48628048780487804;0.5150372740328205;-0.02875678622794246;-2.603272377833116
F36;epsilon;3;bas;False;1967;50;0.17996949669547535;0.18096698432292788;-0.0009974876274525353;-0.1326314665675122
F36;epsilon;3;rap;False;1967;50;0.5033045246568378;0.51211503385152;-0.008810509194682268;-0.8371724478408625
F36;epsilon;9;bas;False;1956;50;0.36400817995910023;0.3675591918314968;-0.003551011872396524;-0.368534312342166
F36;epsilon;9;rap;False;1956;50;0.49897750511247446;0.5016728383310622;-0.0026953332185878165;-0.2744394518646052
F36;epsilon;27;bas;False;1924;50;0.6735966735966736;0.6669298436950982;0.006666829901575462;0.6632614464441865
F36;epsilon;27;rap;False;1924;50;0.4584199584199584;0.46346108100927896;-0.005041122589320521;-0.5463295971453909
